date,time,lat,lon,dist,aot_868,angstrom,Rrs_411,Rrs_445,Rrs_489,Rrs_556,Rrs_667,chlor_a,chl_ocx,Kd_490,pic,poc,par,l2_flags
2017-12-01,13:06:00.193Z,37.76726,-0.78207314,0.0051350817,--,--,--,--,--,--,--,--,--,--,--,--,--,1610612801
2017-12-02,12:42:01.331Z,37.76641,-0.78624034,0.0033823054,--,--,--,--,--,--,--,--,--,--,--,--,21.047997,1611661377
2017-12-03,14:00:01.531Z,37.76819,-0.7839898,0.0051426347,--,--,--,--,--,--,--,--,--,--,--,--,19.999996,1610612833
2017-12-04,12:00:00.927Z,37.76216,-0.7813074,0.004030362,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177377
2017-12-05,13:18:01.125Z,37.759937,-0.7812218,0.0051425127,--,--,--,--,--,--,--,--,--,--,--,--,--,1610612801
2017-12-06,13:00:01.367Z,37.76147,-0.78393686,0.0021366691,--,--,--,--,--,--,--,--,--,--,--,--,20.575996,1610612801
2017-12-07,12:36:00.720Z,37.763092,-0.786033,0.00083495275,--,--,--,--,--,--,--,--,--,--,--,--,--,1610612801
2017-12-08,13:54:00.919Z,37.757988,-0.78755414,0.0057094023,--,--,--,--,--,--,--,--,--,--,--,--,--,1610612833
2017-12-09,11:54:00.314Z,37.76843,-0.7896161,0.006848322,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741921
2017-12-10,13:12:00.513Z,37.764828,-0.7882025,0.0034160933,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741889
2017-12-11,12:54:00.757Z,37.765587,-0.78350735,0.002935549,--,--,--,--,--,--,--,--,--,--,--,--,20.025997,1610612801
2017-12-12,12:30:00.111Z,37.76519,-0.78968537,0.004907022,--,--,--,--,--,--,--,--,--,--,--,--,--,1610612801
2017-12-16,12:48:00.190Z,37.76564,-0.78890365,0.0044368575,0.023799999,0.34599996,0.00068400055,0.002390001,0.0033540018,0.006578002,0.0023460016,12.174106,12.174106,0.78639996,--,578.7998,20.217999,1610615104
2017-12-17,12:30:00.448Z,37.763172,-0.7867311,0.0015273093,0.034199998,0.5838001,0.00072200224,0.00237,0.0030540004,0.005856,0.0021720007,11.278884,11.278884,0.72959995,--,517.7998,20.199997,1610615104
2017-12-18,12:12:00.707Z,37.762806,-0.7862403,0.0011056478,--,--,--,--,--,--,--,--,--,--,--,--,20.221996,1610613312
2017-12-19,13:30:00.923Z,37.7607,-0.78824395,0.003930237,--,--,--,--,--,--,--,--,--,--,--,--,18.247997,1073742400
2017-12-20,13:12:01.182Z,37.76504,-0.78766125,0.0030759387,0.17359999,0.66410005,-0.0007059984,0.0013980009,0.0028499998,0.0062180012,0.0020060018,17.674849,17.674849,1.1474,--,951.6001,20.113998,1073744192
2017-12-21,12:48:00.551Z,37.767166,-0.78203475,0.0050836643,0.0503,0.6846,0.0021120012,0.0033800006,0.0041339993,0.0066919997,0.0023600012,6.470146,6.470146,0.4346,--,411.7998,20.051998,1610615104
2017-12-22,12:30:00.809Z,37.76128,-0.7851064,0.0019136494,0.0338,0.7318001,0.0013680011,0.0023920015,0.0034760013,0.0058940016,0.0021440014,7.5099564,7.5099564,0.49699998,--,516.3999,20.079998,1610615104
2017-12-23,12:12:01.067Z,37.758545,-0.7842263,0.0047480403,0.0547,1.0663,0.004705999,0.0053860024,0.005260002,0.0065679997,0.0023920015,2.8008635,2.8008635,0.2294,0.0022879988,249.3999,20.143997,536873280
2017-12-24,11:54:01.326Z,37.760773,-0.78846097,0.004056786,--,--,--,--,--,--,--,--,--,--,--,--,17.183998,1073742432
2017-12-25,13:12:01.542Z,37.76016,-0.78767115,0.003909517,0.0656,1.1256,0.00020400062,0.0019280016,0.0029160008,0.005194001,0.0017460026,8.821487,8.821487,0.5768,--,566.3999,20.127998,1073744192
2017-12-26,12:54:00.016Z,37.765976,-0.78520966,0.0027847348,--,--,--,--,--,--,--,--,--,--,--,--,19.811996,1073742400
2017-12-27,12:36:00.276Z,37.76009,-0.7840065,0.0033244952,--,--,--,--,--,--,--,--,--,--,--,--,7.2719955,1073742400
2017-12-28,13:54:00.493Z,37.76033,-0.7882384,0.0041705486,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2017-12-29,13:36:00.753Z,37.761078,-0.78606707,0.002282809,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177601
2018-01-01,12:42:00.046Z,37.760586,-0.78299654,0.0034148083,0.0264,0.49500012,0.0004479997,0.0017479993,0.0027640015,0.0048600025,0.001976002,8.432516,8.432516,0.553,--,585.0,20.593998,1610615104
2018-01-02,12:24:00.302Z,37.757187,-0.78826636,0.0067402134,0.0457,0.43589997,0.00014600158,0.0012320019,0.0022520013,0.0044599995,0.0018040016,12.605299,12.605299,0.8138,--,768.6001,20.679996,1610615104
2018-01-04,13:24:00.775Z,37.76446,-0.78562444,0.0013380869,0.0199,0.7141,-0.0005539991,0.0011880025,0.002038002,0.004482001,0.0015740022,18.187675,18.187675,1.1822,--,802.1997,20.877998,1073744192
2018-01-08,13:48:01.772Z,37.766056,-0.7886703,0.004496999,0.053,0.63110006,-0.006724,-0.0014499985,0.0014219992,0.0070440024,0.0025260001,--,--,--,--,--,21.235996,1078495588
2018-01-14,11:54:00.634Z,37.757267,-0.78832847,0.006697698,--,--,--,--,--,--,--,--,--,--,--,--,9.299999,1073742432
2018-01-17,12:42:00.477Z,37.762028,-0.7818432,0.0035564478,0.0486,0.37000012,0.00011000037,0.0015580021,0.002618,0.004721999,0.0014580004,9.1774435,9.1774435,0.5988,--,639.1997,23.071999,1610615104
2018-01-19,12:06:00.998Z,37.76758,-0.7821671,0.0053354856,--,--,--,--,--,--,--,--,--,--,--,--,9.279999,1073742432
2018-01-20,13:24:01.215Z,37.76327,-0.782262,0.0029429968,--,--,--,--,--,--,--,--,--,--,--,--,19.303997,1073742400
2018-01-21,13:06:01.476Z,37.76464,-0.7845716,0.0015815049,0.0449,0.6478001,4.3999404e-05,0.0014059991,0.0024299994,0.0046299994,0.0011560023,11.018637,11.018637,0.7132,--,697.0,23.789997,1073742144
2018-01-22,12:48:01.742Z,37.76272,-0.78531575,0.00048605923,0.042799998,0.5963,0.00036999956,0.0016859993,0.0027740002,0.0051259995,0.0012979992,9.951992,9.951992,0.6466,--,641.6001,24.095997,1610615104
2018-01-23,12:30:00.220Z,37.765156,-0.7842119,0.002200844,0.0209,1.2646,0.0006000027,0.0018140003,0.0028120019,0.0049140006,0.0011560023,8.273761,8.273761,0.5434,--,569.1997,24.429996,1610613056
2018-01-24,13:48:00.438Z,37.76542,-0.7884408,0.0039294367,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2018-01-25,13:30:00.703Z,37.76458,-0.78408664,0.0017822473,--,--,--,--,--,--,--,--,--,--,--,--,19.839996,1073742400
2018-01-26,13:12:00.969Z,37.763298,-0.7896475,0.0044448692,--,--,--,--,--,--,--,--,--,--,--,--,12.135998,1073742400
2018-01-27,12:54:01.238Z,37.76478,-0.78685814,0.0022923131,--,--,--,--,--,--,--,--,--,--,--,--,25.137997,1073742400
2018-01-28,12:36:01.505Z,37.76429,-0.7821037,0.0032891238,--,--,--,--,--,--,--,--,--,--,--,--,24.811996,1073742400
2018-01-29,12:18:01.772Z,37.76351,-0.78638536,0.0012241079,--,--,--,--,--,--,--,--,--,--,--,--,25.571999,1610613312
2018-01-30,11:54:01.147Z,37.760597,-0.78576344,0.0026536495,--,--,--,--,--,--,--,--,--,--,--,--,14.117996,1073742432
2018-01-31,13:18:00.478Z,37.762493,-0.7890261,0.0038853756,--,--,--,--,--,--,--,--,--,--,--,--,15.961998,1073742400
2018-02-01,13:00:00.740Z,37.765114,-0.78514045,0.001923655,--,--,--,--,--,--,--,--,--,--,--,--,26.863998,1073742400
2018-02-03,12:24:01.387Z,37.761734,-0.78321916,0.0024622765,0.096499994,0.2111001,-0.0003120005,0.0012760013,0.0029140003,0.006032001,0.0016600005,14.687849,14.687849,0.9486,--,--,27.491997,1610615104
