date,time,lat,lon,dist,chl_nn,chl_nn_err,chl_oc,chl_oc_err,Oa01_reflectance,Oa01_reflectance_err,Oa02_reflectance,Oa02_reflectance_err,Oa03_reflectance,Oa03_reflectance_err,Oa04_reflectance,Oa04_reflectance_err,Oa05_reflectance,Oa05_reflectance_err,Oa06_reflectance,Oa06_reflectance_err,Oa07_reflectance,Oa07_reflectance_err,Oa08_reflectance,Oa08_reflectance_err,Oa09_reflectance,Oa09_reflectance_err,Oa10_reflectance,Oa10_reflectance_err,Oa11_reflectance,Oa11_reflectance_err,Oa12_reflectance,Oa12_reflectance_err,Oa16_reflectance,Oa16_reflectance_err,Oa17_reflectance,Oa17_reflectance_err,Oa18_reflectance,Oa18_reflectance_err,Oa21_reflectance,Oa21_reflectance_err,tsm_nn,tsm_nn_err,kd490,kd490_err,iwv,iwv_er,wind_direcction,wind_velocity,pressure,ozone,humidity,pressure_ref,temperature,vapour
2017-11-01,10:19:37.111399,37.741962,-0.7294109999999999,0.0014325084059088878,0.992126,0.2992127,-0.33070862,-1.7637795,0.0753441,0.0009827018,0.064595476,0.0008728355,0.030317083,0.0005249232,0.019952998,0.00041505694,0.01521042,0.00030519068,0.01433149,0.0002502501,-0.0036683232,0.00019532442,-0.0077883303,0.0001770109,-0.00835596,0.00019532442,-0.008941919,0.00021362305,-0.0025696605,0.0001770109,-0.00039063394,0.0001770109,0.0007446557,-6.109476e-06,1.2204051e-05,-6.109476e-06,-0.0002990812,-6.109476e-06,0.0047730953,0.0016235858,0.59842515,0.17322826,-0.97244096,-2.0,43.499996,62.999996,1.3294529,4.041048423340487,1021.88196,0.005887638,84.759995,nan,291.79932,24.129988
2017-11-02,09:53:26.210353,37.741678,-0.725202,0.002788995143954206,-0.3149606,-0.66141737,--,--,-0.0065981,0.0013306141,-0.006836146,0.00125736,-0.004675433,0.0011108816,0.00083620846,0.00089113414,0.005377367,0.0007995814,0.011987671,0.0005798489,-0.0021301955,0.00046998262,-0.0030640513,0.00034180284,-0.0030640513,0.00034180284,-0.0033753514,0.00034180284,-0.00051881373,0.0002502501,3.0517578e-05,0.00019532442,0.0003235042,-6.109476e-06,0.00012207031,-6.109476e-06,-0.00040894747,-6.109476e-06,0.001495406,0.0013672262,0.25196838,-0.503937,--,--,32.999996,44.399998,1.0467558,3.634153009955688,1019.3172,0.005743902,28.818136,nan,292.32156,20.97103
2017-11-04,10:42:03.603181,37.742771,-0.728881,0.0013251007784288089,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,180.88033378124237,5.992191524140435,1012.5861,0.0062083146,65.85043,nan,293.05225,27.017054
2017-11-05,10:15:52.703747,37.742906,-0.727359,0.001280199020852661,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.75770384,5.569330220053527,1016.8392,0.006719387,51.959984,nan,292.72385,18.077015
2017-11-06,09:49:41.804403,37.742306,-0.725976,0.002077441954182582,0.83464575,0.14173222,--,--,-0.03904538,0.00090944767,-0.03838618,0.0007812679,-0.029779956,0.0005798489,-0.017896056,0.00039674342,-0.012805566,0.00034180284,-0.0007568598,0.00026856363,-0.009216592,0.00023193657,-0.009143338,0.00019532442,-0.009399697,0.00019532442,-0.010242015,0.00021362305,-0.004913479,0.0001770109,-0.0027710795,0.0001770109,0.00034180284,-6.109476e-06,1.2204051e-05,-6.109476e-06,-6.1035156e-05,-6.109476e-06,0.0006714016,0.001293987,0.4251969,-0.062992096,--,--,15.899999,19.499998,-0.44338652,6.047906272082063,1020.6592,0.0071254014,36.24452,nan,288.67636,10.378045
2017-11-08,10:38:19.199626,37.742836,-0.7276349999999999,0.0011028818853307703,-0.4251969,-0.72440946,--,--,0.013159588,0.00054323673,0.009881899,0.00046998262,0.0019165576,0.00036011636,0.006659135,0.0002502501,0.006952122,0.00021362305,0.015118867,0.0001770109,-9.766221e-05,0.00015869737,-0.0022400618,0.00014038384,-0.0023865402,0.00014038384,-0.0018921494,0.00014038384,-0.00061036646,0.00012207031,-6.1035156e-05,0.00012207031,0.001055941,-6.109476e-06,-6.109476e-06,-6.109476e-06,0.0005066097,-6.109476e-06,0.0013672262,0.00089113414,0.3622048,-0.2519685,-0.03937006,-1.0787401,20.099998,26.099998,-0.08697047,2.2055388615665867,1020.0,0.006753871,41.240246,nan,290.30933,10.687292
2017-11-09,10:12:08.301505,37.742972,-0.727775,0.001199812740806182,1.023622,0.33070874,-0.33070862,-1.6850394,0.07900633,0.0010742545,0.06281929,0.0009277612,0.024878696,0.00054323673,0.011969358,0.00041505694,0.010156557,0.00030519068,0.0116946995,0.0002502501,-0.0058107227,0.00021362305,-0.009967342,0.0001770109,-0.009710982,0.00019532442,-0.009765923,0.00021362305,-0.0040894747,0.0001770109,-0.00040894747,0.0001770109,0.0008728355,-6.109476e-06,1.2204051e-05,-6.109476e-06,-0.00011597574,-6.109476e-06,0.0033448339,0.0015686452,0.5511811,0.11023617,-0.79527557,-2.0,18.599998,24.899998,0.15294775,5.895128249640007,1022.46716,0.0070070713,46.436695,nan,286.4645,11.931204
2017-11-10,09:45:57.403905,37.743708,-0.7315889999999999,0.004078688839932105,0.7086613,-0.094488144,--,--,-0.07416609,0.001092568,-0.07326883,0.00096438825,-0.054463327,0.0007446557,-0.03543809,0.0005249232,-0.024671167,0.00046998262,-0.00026245415,0.00039674342,0.0040040314,0.00034180284,0.00936918,0.00030519068,0.011108741,0.00030519068,0.011346787,0.00034180284,0.030555129,0.00028687716,0.05990784,0.00028687716,0.090359196,-6.109476e-06,0.06730552,-6.109476e-06,0.059230313,-6.109476e-06,0.06567584,0.0024659038,0.0,-0.6299213,--,--,17.999998,22.199999,-0.37075877,5.284940289212583,1025.0872,0.0067128614,53.447258,nan,286.54453,11.1388855
2017-11-12,10:34:34.804212,37.742497,-0.72814,0.0007216705709659353,-0.29921257,-0.77165353,--,--,0.010925621,0.0005798489,0.008526877,0.00048829615,0.00061647594,0.0003784299,0.00458999,0.0002502501,0.0056520253,0.00023193657,0.014258251,0.0001770109,-0.0002990812,0.00015869737,-0.002313301,0.00012207031,-0.0022949874,0.00014038384,-0.0020020157,0.00014038384,-0.00026245415,0.00012207031,4.8831105e-05,0.00012207031,0.0003235042,-6.109476e-06,6.714463e-05,-6.109476e-06,-0.0003723204,-6.109476e-06,-0.0007202327,0.00083620846,-0.11023617,-0.78740156,0.40944886,-0.33464563,19.499998,25.499998,-0.9540815,3.3867969850914754,1018.5898,0.0059253387,26.19457,nan,292.63882,11.89423
2017-11-13,10:08:23.908939,37.743459,-0.7294579999999999,0.0022225799632409056,0.9291339,0.39370084,--,--,0.1084872,0.0012756735,0.084756,0.0011108816,0.025061801,0.00063478947,0.0019714981,0.0005066097,-0.0019653887,0.00036011636,0.00026856363,0.00030519068,-0.014893025,0.0002502501,-0.017218545,0.00021362305,-0.019104585,0.00023193657,-0.018463701,0.00026856363,-0.009253219,0.00021362305,-0.00020752847,0.00023193657,0.00076296926,-6.109476e-06,-6.109476e-06,-6.109476e-06,-0.0002990812,-6.109476e-06,0.0067690015,0.0020081252,0.9448819,0.4409449,--,--,14.099999,22.8,-0.19463086,6.86291715242219,1014.1576,0.006298865,46.323997,nan,291.01605,10.673036
