date,time,lat,lon,dist,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,chl_ocx,Kd_490,pic,poc,ipar,nflh,par,l2_flags
2016-01-01,10:10:00.760Z,37.725098,-0.8528196,0.013450537,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.907997,1073742448
2016-01-02,10:55:01.951Z,37.718315,-0.84388983,0.003128004,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.575996,1073742416
2016-01-03,11:35:01.805Z,37.722195,-0.8339256,0.0076167886,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.103996,1073742416
2016-01-04,10:40:01.368Z,37.72321,-0.846667,0.007197631,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.1539955,1073742416
2016-01-05,11:25:01.081Z,37.720802,-0.8427275,0.002619657,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.575996,1610613568
2016-01-06,10:30:00.643Z,37.715427,-0.83553183,0.0063893753,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.211998,1073742416
2016-01-07,11:10:01.972Z,37.71868,-0.83384573,0.006996663,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.261997,1073742416
2016-01-08,10:15:01.535Z,37.716022,-0.8416535,0.0030784884,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.795998,1073742656
2016-01-09,11:00:01.248Z,37.72141,-0.84498256,0.004800706,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.7939987,1073742416
2016-01-10,10:05:00.812Z,37.714462,-0.83049655,0.011287098,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.141998,1073742448
2016-01-11,10:45:00.664Z,37.71807,-0.842413,0.0018257867,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.127998,1073742416
2016-01-12,11:30:01.852Z,37.724106,-0.8496787,0.010216128,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.453999,1610613568
2016-01-13,10:35:01.413Z,37.722584,-0.84694314,0.0070862714,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.523998,1073742656
2016-01-14,11:20:01.130Z,37.72208,-0.8396577,0.0033067863,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.721996,1610613568
2016-01-15,10:25:00.693Z,37.724903,-0.84938055,0.010391231,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.6379967,1073742416
2016-01-16,11:05:00.545Z,37.718506,-0.8407388,0.0004940422,0.0941,0.11190009,-0.00014599785,0.0010679998,0.0027940013,0.0038559996,0.0070019998,0.007932,0.007978,0.0033119991,0.0026100017,0.002638001,18.475824,18.475824,1.3061999,--,--,0.0010248,0.17412996,23.047997,1615333696
2016-01-17,10:10:01.585Z,37.721786,-0.8462596,0.0061023445,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.334,1073742688
2016-01-18,10:55:01.296Z,37.7244,-0.8445376,0.0065547707,0.0752,0.7514,-0.00048799813,0.00059400126,0.0019540004,0.00282,0.0058379993,0.006852001,0.007112,0.0025219992,0.0020480007,0.0020279996,34.69297,34.69297,2.9243999,--,--,0.0009973,0.04204011,23.379997,1078462784
2016-01-19,11:35:01.148Z,37.712257,-0.83227444,0.010891533,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.126,1610613568
2016-01-20,10:40:00.710Z,37.716568,-0.8435622,0.0036472075,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.682,1073742416
2016-01-21,11:25:01.898Z,37.718204,-0.84339267,0.0026751223,0.0902,0.24460006,7.000193e-05,0.0015299991,0.002456002,0.0031419992,0.005546,0.0061300024,0.0063819997,0.0020279996,0.0016099997,0.0014300011,15.177592,15.177592,1.0366,--,849.7998,0.0010957,-0.32252502,24.16,1615333696
2016-01-22,10:30:01.458Z,37.7231,-0.83089423,0.010756832,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.941998,1073742656
2016-01-23,11:10:01.308Z,37.72047,-0.84149307,0.0016195704,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.815998,1073742416
2016-01-24,10:15:00.868Z,37.72711,-0.8525625,0.014264612,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2016-01-25,11:00:00.577Z,37.719597,-0.8382823,0.0026243373,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.405998,1073742416
2016-01-26,10:05:01.615Z,37.716152,-0.8427035,0.0033976824,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.189999,1073742448
2016-01-27,10:45:01.464Z,37.719604,-0.8453578,0.004563719,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.863998,1073742416
2016-01-28,11:30:01.173Z,37.717678,-0.837547,0.0035407187,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.438,1610613568
2016-01-29,10:35:00.732Z,37.722622,-0.8376716,0.0048165666,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.137997,1073742416
2016-01-30,11:20:01.918Z,37.724636,-0.8449767,0.0070016896,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.73,1610613568
2016-01-31,10:25:01.478Z,37.720116,-0.8370338,0.003964818,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.871998,1073742656
2016-02-01,11:05:01.327Z,37.72273,-0.8383918,0.004466293,0.0383,1.5956,-0.0015899986,0.00024200231,0.0013459995,0.0022100024,0.004916001,0.0056519993,0.0057660006,0.0013100021,0.0009640008,0.0009899996,42.361595,42.361595,3.8572,--,--,0.0011468,0.11378002,27.185997,1610613056
2016-02-02,10:10:00.887Z,37.718506,-0.84173715,0.0010235009,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.679996,1073742688
2016-02-03,10:55:00.597Z,37.722492,-0.8383019,0.004322355,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.3,1073742416
2016-02-04,11:35:01.923Z,37.7133,-0.8406305,0.0056952224,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.377998,1073742416
2016-02-05,10:40:01.482Z,37.718044,-0.8422849,0.001730782,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.334,1073742416
2016-02-06,11:25:01.191Z,37.716213,-0.84691167,0.006680662,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.654,1073742416
2016-02-07,10:30:00.751Z,37.72694,-0.84417903,0.0086242985,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.337997,1073742416
2016-02-08,11:10:00.598Z,37.71986,-0.837559,0.003390057,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.265999,1073742656
2016-02-09,10:15:01.635Z,37.72595,-0.8444039,0.007819654,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.939999,1073742416
2016-02-10,11:00:01.343Z,37.718376,-0.84592825,0.0051295804,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.133999,1073742416
2016-02-11,10:05:00.899Z,37.712986,-0.82917255,0.013117852,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.805996,1073742448
2016-02-12,10:45:00.745Z,37.7149,-0.83567256,0.0065863146,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.951996,1073742416
2016-02-13,11:30:01.928Z,37.712704,-0.832259,0.01063387,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.405998,1073742416
2016-02-14,10:35:01.485Z,37.722282,-0.84456366,0.0049735787,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.755997,1073742416
2016-02-15,11:20:01.191Z,37.713158,-0.8392701,0.0060390993,0.1153,0.6788,-0.004081998,-0.0015559979,-0.00037200004,0.0009920001,0.0049680024,0.0063199997,0.0063199997,0.0015779994,0.0009279996,0.0010460019,--,--,--,--,--,0.001284,0.27604496,31.725998,1616412996
2016-02-16,10:20:00.888Z,37.72308,-0.83993876,0.004186538,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31.938,1073742656
2016-02-17,11:05:00.592Z,37.719894,-0.84292877,0.0022800956,0.0381,1.6552,-0.00016399845,0.0009119995,0.002286002,0.0027099997,0.0049920008,0.0057919994,0.005818002,0.0021300018,0.0015700012,0.0016380027,21.294722,21.294722,1.5527999,--,--,0.0012997,0.1621449,32.55,1078462784
2016-02-18,10:10:01.623Z,37.719433,-0.85827893,0.017448971,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31.683998,1073742448
2016-02-25,10:15:01.780Z,37.714954,-0.83758307,0.005183405,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,35.643997,1073742656
2016-02-26,11:00:01.465Z,37.724205,-0.8452746,0.0068482277,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36.073997,1073742656
2016-02-27,10:05:01.016Z,37.717987,-0.82625103,0.014619008,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.966,1073742448
2016-02-28,10:45:00.857Z,37.722523,-0.8451348,0.0055642826,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.737999,1073742416
2016-02-29,11:30:00.559Z,37.71344,-0.8343192,0.008559802,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36.848,1611662144
2016-03-01,10:35:01.588Z,37.717663,-0.8400566,0.0015391862,0.046,1.5353,-0.0011559986,0.00016000122,0.0015700012,0.0022459999,0.0051620007,0.0059660003,0.006046001,0.0018200018,0.0015040003,0.0015720017,49.043713,49.043713,4.7578,--,--,0.0013491,0.12652993,37.508,1078462784
2016-03-02,11:15:01.430Z,37.71539,-0.8457019,0.0060538114,0.105399996,0.33210015,-0.0008919984,0.00047999993,0.0017540008,0.0022759996,0.0045880005,0.005252,0.005484,0.0016060024,0.0012539998,0.0011279993,28.501406,28.501406,2.2498,--,--,0.0014848,-0.23522997,38.068,1616382272
2016-03-03,10:20:00.979Z,37.720978,-0.83041376,0.010609626,0.0775,1.1123,-0.0005179979,0.0011880025,0.0022880025,0.0029719993,0.00567,0.006516002,0.0068459995,0.0020980015,0.0018780008,0.0019359998,23.423744,23.423744,1.7487999,--,--,0.0013194,0.04918003,38.342,1078462784
2016-03-04,11:05:00.670Z,37.723206,-0.8431661,0.0048166043,0.1187,0.7306,0.00022000074,0.0021640025,0.0029540025,0.0034059994,0.006066002,0.006843999,0.0067679994,0.0023180023,0.0019400008,0.0019420013,16.939224,16.939224,1.178,--,667.7998,0.0014623001,0.04875493,38.851997,1079511360
2016-03-05,10:10:01.689Z,37.713024,-0.8344805,0.008716766,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39.154,1073742688
2016-03-06,10:55:01.384Z,37.7171,-0.8354341,0.005723296,0.15969999,0.40890002,0.0007320009,0.0020259991,0.003556002,0.0041339993,0.0068540014,0.0077680014,0.0076320022,0.0029259995,0.0023580007,0.0023580007,13.239933,13.239933,0.8876,--,818.1997,0.0014404,0.083519936,39.43,1078462784
2016-03-07,11:35:01.223Z,37.71446,-0.8423489,0.004777849,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.5439987,1073742416
2016-03-08,10:40:00.773Z,37.717556,-0.8377304,0.0034204286,0.044099998,1.7183001,-0.00059399754,0.0005120002,0.0016920008,0.0024240017,0.005148001,0.0060300007,0.005954001,0.0018000007,0.0014460012,0.0014980026,37.95211,37.95211,3.3076,--,--,0.0014386,0.12117505,39.998,1078462784
2016-03-09,11:25:01.948Z,37.721085,-0.83157265,0.009496718,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33.106,1074790992
2016-03-10,10:30:01.499Z,37.714245,-0.84152204,0.0047948775,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36.64,1073742416
2016-03-11,11:10:01.339Z,37.71902,-0.8436579,0.0028225044,0.0738,1.0097001,-0.00044199824,0.001480002,0.0020820014,0.0024919994,0.0048779994,0.0055279993,0.0055279993,0.0016460009,0.0013040006,0.0012979992,24.551987,24.551987,1.856,--,787.6001,0.0015574,0.0011548996,41.402,1078462784
2016-03-12,10:15:00.889Z,37.726063,-0.8395414,0.007189887,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41.984,1073742656
2016-03-13,11:00:00.588Z,37.720303,-0.8419113,0.001696833,0.095,1.6008,0.002866,0.0040660016,0.0046120025,0.0045920014,0.0068779998,0.0076199993,0.0072920024,0.0025079995,0.0021560006,0.0021120012,8.506975,8.506975,0.5538,--,390.1997,0.0015201,-0.0077700615,42.498,1078462784
2016-03-14,10:05:01.614Z,37.71149,-0.8371666,0.0083490545,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42.572,1073742448
2016-03-15,10:45:01.452Z,37.718616,-0.83644617,0.004405296,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41.339996,1073742656
2016-03-16,11:30:01.151Z,37.718563,-0.8352431,0.005608762,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41.106,1073742416
2016-03-17,10:35:00.699Z,37.719433,-0.8362772,0.0045798123,0.0839,1.6186,0.0013660006,0.0020560026,0.0030440018,0.0033640005,0.0060220025,0.006996002,0.006894,0.0021440014,0.0018040016,0.0018559992,19.2363,19.2363,1.3712,--,721.0,0.0014963,0.04535508,43.961998,1078462784
