date,time,lat,lon,dist,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,chl_ocx,Kd_490,pic,poc,ipar,nflh,par,l2_flags
2016-01-01,10:10:00.760Z,37.74506,-0.7309513,0.004411908,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.938,1073742624
2016-01-02,10:55:01.951Z,37.738758,-0.72773653,0.0030431468,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17.657997,1073742352
2016-01-03,11:35:01.805Z,37.742245,-0.7256544,0.002377968,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.14,1073742352
2016-01-04,10:40:01.368Z,37.74028,-0.7265929,0.0020567267,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.9739952,1073742352
2016-01-05,11:25:01.081Z,37.740074,-0.72144216,0.00676782,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.71,1610613504
2016-01-06,10:30:00.643Z,37.742146,-0.7232293,0.004772575,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.279999,1073742352
2016-01-07,11:10:01.972Z,37.740463,-0.72555876,0.0027688846,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.707996,1073742352
2016-01-08,10:15:01.535Z,37.73899,-0.72980845,0.003339396,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.769997,1073742592
2016-01-09,11:00:01.248Z,37.740566,-0.7285962,0.0013669532,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.317997,1073742352
2016-01-10,10:05:00.812Z,37.745476,-0.7174192,0.011193415,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.0439987,1073742384
2016-01-11,10:45:00.664Z,37.741333,-0.72402817,0.003986857,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.281998,1073742352
2016-01-12,11:30:01.852Z,37.736908,-0.7306188,0.0055461125,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.397999,1610613248
2016-01-13,10:35:01.413Z,37.746292,-0.73054016,0.005174188,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.924,1073742336
2016-01-14,11:20:01.130Z,37.736893,-0.72327584,0.006797189,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.693996,1610613248
2016-01-15,10:25:00.693Z,37.744095,-0.7384204,0.010683189,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2016-01-16,11:05:00.545Z,37.73914,-0.7341675,0.00672363,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.109997,1610613248
2016-01-17,10:10:01.585Z,37.747837,-0.7171168,0.012440081,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.244,1073742624
2016-01-18,10:55:01.296Z,37.744286,-0.7234044,0.005219144,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.376,1073742336
2016-01-19,11:35:01.148Z,37.73218,-0.7236227,0.01055457,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.075996,1610613504
2016-01-20,10:40:00.710Z,37.74353,-0.7221669,0.006076085,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.829998,1073742592
2016-01-21,11:25:01.898Z,37.743763,-0.7265195,0.002459253,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24.165997,1610613504
2016-01-22,10:30:01.458Z,37.74432,-0.73521286,0.0076541277,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742082
2016-01-23,11:10:01.308Z,37.741425,-0.7267163,0.0013240325,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.932,1073742352
2016-01-24,10:15:00.868Z,37.733536,-0.71606714,0.014500616,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.663998,1073742592
2016-01-25,11:00:00.577Z,37.740456,-0.7333292,0.005504882,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.925999,1073742352
2016-01-26,10:05:01.615Z,37.74725,-0.7294823,0.005659486,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.9979973,1073742384
2016-01-27,10:45:01.464Z,37.742737,-0.727155,0.0012609286,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.817997,1073742352
2016-01-28,11:30:01.173Z,37.73363,-0.7238243,0.009160862,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24.467999,1610613504
2016-01-29,10:35:00.732Z,37.744995,-0.7287991,0.0033052461,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.675999,1073742352
2016-01-30,11:20:01.918Z,37.74776,-0.73242056,0.0074352324,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742594
2016-01-31,10:25:01.478Z,37.74748,-0.71980786,0.009963711,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.848,1073742592
2016-02-01,11:05:01.327Z,37.739403,-0.72689617,0.0026260405,0.2768,-0.035899878,-0.0022919998,-0.0007940009,0.0005740002,0.0014079995,0.0023120008,0.0023920015,0.0027399994,-0.0010659993,-0.0009539984,-0.0013559982,9.231596,9.231596,0.6022,--,--,0.0011196,--,27.188,1610612992
2016-02-02,10:10:00.887Z,37.737537,-0.7188355,0.010093173,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.619999,1073742624
2016-02-03,10:55:00.597Z,37.74299,-0.7222824,0.005830614,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24.455997,1073742352
2016-02-04,11:35:01.923Z,37.735264,-0.72599727,0.006823978,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.3099976,1073742352
2016-02-05,10:40:01.482Z,37.74513,-0.7208984,0.00783666,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.685997,1073742592
2016-02-06,11:25:01.191Z,37.74178,-0.73010105,0.0021124196,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.397999,1073742352
2016-02-07,10:30:00.751Z,37.742096,-0.73338896,0.005408916,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.553997,1073742352
2016-02-08,11:10:00.598Z,37.741478,-0.7292327,0.0012827909,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28.253998,1073742336
2016-02-09,10:15:01.635Z,37.749367,-0.73326844,0.009234266,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2016-02-10,11:00:01.343Z,37.737564,-0.729777,0.0045894384,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.935997,1073742352
2016-02-11,10:05:00.899Z,37.744698,-0.72181207,0.0068264017,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.911999,1073742384
2016-02-12,10:45:00.745Z,37.739716,-0.72974527,0.0027188433,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.875996,1073742352
2016-02-13,11:30:01.928Z,37.74349,-0.733768,0.006023475,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.231998,1073742352
2016-02-14,10:35:01.485Z,37.745884,-0.7283551,0.004109541,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.0599976,1073742352
2016-02-15,11:20:01.191Z,37.738712,-0.72029835,0.008283586,0.1112,0.3506,-0.00040600076,0.0014059991,0.0027780011,0.0033960007,0.0031879991,0.002968002,0.003068,-0.00014999881,-0.00017200038,-0.00039399788,1.2261788,1.2261788,0.1182,0.00049600005,421.1997,0.0012979,--,31.669998,1611661568
