date,time,lat,lon,dist,chl_nn,chl_nn_err,chl_oc,chl_oc_err,Oa01_reflectance,Oa01_reflectance_err,Oa02_reflectance,Oa02_reflectance_err,Oa03_reflectance,Oa03_reflectance_err,Oa04_reflectance,Oa04_reflectance_err,Oa05_reflectance,Oa05_reflectance_err,Oa06_reflectance,Oa06_reflectance_err,Oa07_reflectance,Oa07_reflectance_err,Oa08_reflectance,Oa08_reflectance_err,Oa09_reflectance,Oa09_reflectance_err,Oa10_reflectance,Oa10_reflectance_err,Oa11_reflectance,Oa11_reflectance_err,Oa12_reflectance,Oa12_reflectance_err,Oa16_reflectance,Oa16_reflectance_err,Oa17_reflectance,Oa17_reflectance_err,Oa18_reflectance,Oa18_reflectance_err,Oa21_reflectance,Oa21_reflectance_err,tsm_nn,tsm_nn_err,kd490,kd490_err,iwv,iwv_er,wind_direcction,wind_velocity,pressure,ozone,humidity,pressure_ref,temperature,vapour
2017-11-01,10:19:37.111399,37.718458,-0.8410489999999999,0.0005746639352708479,0.6456692,-0.031496048,--,--,0.0075746924,0.00081789494,0.0035645664,0.0006714016,0.0029236674,0.0004516691,0.0052857995,0.00026856363,0.008764923,0.00023193657,0.018762782,0.0002502501,0.0050111413,0.00021362305,0.003619492,0.0001770109,0.003418073,0.0001770109,0.0040040314,0.0001770109,0.0020630509,0.00014038384,0.00081789494,0.000103756785,0.00083620846,-6.109476e-06,0.0005981624,-6.109476e-06,-0.00011597574,-6.109476e-06,0.005066067,0.000854522,0.8503938,0.28346467,0.6338582,-0.074803114,20.699999,29.999998,1.2909313,2.6474491192030123,1021.9902,0.005876635,87.77366,nan,291.70767,24.531727
2017-11-02,09:53:26.210353,37.71924,-0.843974,0.003148247972841429,0.3779528,-0.23622048,--,--,-0.021759704,0.0015503466,-0.023718983,0.0012390465,-0.016138181,0.00083620846,-0.0054078847,0.00054323673,0.004699856,0.00046998262,0.020209357,0.00034180284,0.0035096258,0.00036011636,0.0028504282,0.00026856363,0.003180027,0.0002502501,0.0025574565,0.00026856363,0.0024109632,0.00021362305,0.001055941,0.00014038384,0.0012024343,-6.109476e-06,0.0007263422,-6.109476e-06,-6.1035156e-05,-6.109476e-06,0.007794425,0.0010376275,0.8818898,0.15748024,--,--,34.499996,44.1,1.0375375,3.8258014459176457,1019.2901,0.0057462463,28.489964,nan,292.33893,20.893244
2017-11-04,10:42:03.603181,37.718046,-0.839445,0.0016815970499785009,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,180.72029358148575,3.7800297621391548,1012.5796,0.0062145945,69.326584,nan,292.46295,26.565458
2017-11-05,10:15:52.703747,37.718959,-0.8407739999999999,6.96492534064638e-05,0.8031497,0.11023617,--,--,-0.002075255,0.00076296926,-0.0028077066,0.00063478947,-0.0006836206,0.00041505694,0.0058900714,0.00026856363,0.011346787,0.00023193657,0.023267314,0.0002502501,0.007904291,0.00019532442,0.0077578127,0.00015869737,0.0066408217,0.00015869737,0.007116914,0.0001770109,0.004937902,0.00014038384,0.0014404804,0.000103756785,0.0015686452,-6.109476e-06,0.00090944767,-6.109476e-06,0.00046998262,-6.109476e-06,0.0037110448,0.0007812679,0.9448819,0.45669293,--,--,38.399998,52.799995,-0.75825185,5.480386928475287,1016.90765,0.006712419,52.806175,nan,292.81018,18.10365
2017-11-06,09:49:41.804403,37.718955,-0.8435459999999999,0.00271067656102669,0.992126,0.25196838,1.480315,0.8661418,-0.0028626323,0.003656119,-0.0027344525,0.0030518472,0.00054323673,0.0020264238,0.009222701,0.0011291802,0.014606163,0.00090944767,0.025574505,0.0005249232,0.011493266,0.00034180284,0.011401713,0.00023193657,0.010870695,0.00023193657,0.010724202,0.00023193657,0.009094521,0.0001770109,0.0050111413,0.00014038384,0.002777189,-6.109476e-06,0.0017700791,-6.109476e-06,0.00096438825,-6.109476e-06,0.008984655,0.0007812679,1.007874,0.59842515,0.20866132,-0.2519685,21.599998,23.699999,-0.40105733,6.2354319824507725,1020.65,0.007121108,37.376072,nan,288.67337,10.426731
2017-11-08,10:38:19.199626,37.718177,-0.8420599999999999,0.0014706246354876382,0.74015737,0.047244072,--,--,-0.0017639697,0.001696825,-0.0026978403,0.0014404804,-0.00024414062,0.0009827018,0.004132211,0.0005798489,0.008435324,0.00046998262,0.019898072,0.00028687716,0.0064760298,0.00019532442,0.006622523,0.00014038384,0.0059266984,0.00014038384,0.005871758,0.00015869737,0.00433363,0.00012207031,0.0015320331,0.000103756785,0.0016418993,-6.109476e-06,0.0009827018,-6.109476e-06,0.00054323673,-6.109476e-06,0.002703935,0.00054323673,0.89763784,0.3779528,--,--,36.6,41.699997,-0.121178545,2.1589118358701698,1020.0168,0.00677061,41.028038,nan,290.30188,10.659219
2017-11-09,10:12:08.301505,37.718058,-0.8398009999999999,0.0013935097267332368,0.91338587,0.17322826,1.480315,0.7874017,0.0018250048,0.002539143,0.0003235042,0.00213629,0.002777189,0.0014221668,0.009204388,0.0007995814,0.01332438,0.00063478947,0.024842069,0.0003784299,0.010889009,0.0002502501,0.010486156,0.0001770109,0.009991765,0.0001770109,0.0095523,0.0001770109,0.0088930875,0.00014038384,0.0039124787,0.000103756785,0.0026490092,-6.109476e-06,0.0015503466,-6.109476e-06,0.0009827018,-6.109476e-06,0.002539143,0.00056153536,1.007874,0.59842515,0.16141725,-0.45275593,37.8,47.399998,-0.03139642,4.231835242554641,1022.5187,0.0069991145,45.547966,nan,286.9006,10.827335
2017-11-10,09:45:57.403905,37.719814,-0.8410059999999999,0.0008399130541314949,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.48624152,4.369437860553428,1025.2125,0.0066977832,51.59572,nan,286.6204,10.39529
2017-11-12,10:34:34.804212,37.719736,-0.842131,0.001494098322901616,0.83464575,0.14173222,--,--,0.0022095442,0.0019898117,-0.00024414062,0.0016785115,0.0018433183,0.0011291802,0.006183058,0.00063478947,0.010522783,0.0005066097,0.022809535,0.00030519068,0.007831052,0.00019532442,0.007318333,0.00014038384,0.006750688,0.00014038384,0.0064943433,0.00014038384,0.0055604726,0.00012207031,0.001696825,0.000103756785,0.0015869588,-6.109476e-06,0.0009460747,-6.109476e-06,0.00068971515,-6.109476e-06,0.0032715797,0.0005249232,0.992126,0.53543305,0.7047243,0.3031497,50.999996,55.799995,-1.0935912,3.149847103931192,1018.64166,0.0059277588,27.169422,nan,292.77695,12.120859
2017-11-13,10:08:23.908939,37.72063,-0.8424269999999999,0.00228410487467237,0.83464575,0.15748024,--,--,-0.023151338,0.0013123006,-0.025183871,0.0010376275,-0.016888946,0.00068971515,-0.004675433,0.00043337047,0.0026306957,0.0003784299,0.023853272,0.00026856363,0.007702872,0.00028687716,0.0082888305,0.00019532442,0.006823942,0.00019532442,0.007300034,0.00021362305,0.0066042095,0.00015869737,0.0019898117,0.00012207031,0.0020447373,-6.109476e-06,0.0012756735,-6.109476e-06,0.0007446557,-6.109476e-06,0.0042054504,0.00083620846,1.0393701,0.503937,--,--,23.099998,29.099998,-0.38258424,6.487889125560641,1014.25116,0.006279802,48.61183,nan,291.38394,10.299627
