date,time,lat,lon,dist,aot_862,angstrom,Rrs_410,Rrs_443,Rrs_486,Rrs_551,Rrs_671,chlor_a,chl_ocx,Kd_490,pic,poc,par,l2_flags
2016-01-01,12:00:00.747Z,37.715748,-0.84050125,0.0032596826,--,--,--,--,--,--,--,--,--,--,--,--,17.995998,1610613344
2016-01-02,13:18:01.567Z,37.722218,-0.8416272,0.003322903,--,--,--,--,--,--,--,--,--,--,--,--,18.985996,1073742400
2016-01-03,13:00:01.108Z,37.71661,-0.8446775,0.0045195846,--,--,--,--,--,--,--,--,--,--,--,--,16.219997,1073742400
2016-01-04,12:42:00.646Z,37.71981,-0.84291863,0.002238708,--,--,--,--,--,--,--,--,--,--,--,--,3.2299957,1073742400
2016-01-05,12:24:00.186Z,37.72191,-0.83769494,0.0042871544,--,--,--,--,--,--,--,--,--,--,--,--,19.461998,1610613312
2016-01-06,12:06:01.506Z,37.715282,-0.8412114,0.0037268817,--,--,--,--,--,--,--,--,--,--,--,--,7.4419975,1073742432
2016-01-07,13:24:00.544Z,37.716763,-0.8371647,0.0042939857,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177601
2016-01-08,13:06:00.086Z,37.717278,-0.8423603,0.002293149,0.0587,0.5357001,-0.00062999874,0.00077399984,0.0027160011,0.007174,0.0016920008,35.799385,35.799385,2.4798,--,--,19.679996,1073744192
2016-01-09,12:48:01.404Z,37.71731,-0.8447487,0.0042578913,0.0539,0.5791,0.00021599978,0.0012699999,0.0029180013,0.006802,0.0017100014,22.491053,22.491053,1.4807999,--,--,19.761997,1610615104
2016-01-10,12:30:00.939Z,37.719646,-0.8398852,0.0011548838,--,--,--,--,--,--,--,--,--,--,--,--,16.663998,1073742400
2016-01-11,12:12:00.477Z,37.717907,-0.84492666,0.0042320997,--,--,--,--,--,--,--,--,--,--,--,--,18.405998,1610613312
2016-01-12,11:54:00.010Z,37.722744,-0.84304255,0.0043543936,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2016-01-13,13:12:00.817Z,37.7202,-0.83972627,0.001640993,--,--,--,--,--,--,--,--,--,--,--,--,20.393997,1073742400
2016-01-14,12:54:00.349Z,37.72069,-0.8419554,0.0020368302,--,--,--,--,--,--,--,--,--,--,--,--,18.355999,1073742400
2016-01-15,12:36:01.663Z,37.71755,-0.84261274,0.002288575,--,--,--,--,--,--,--,--,--,--,--,--,5.6619987,1073742400
2016-01-16,12:18:01.199Z,37.720432,-0.84446436,0.0039047862,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177601
2016-01-17,12:00:00.733Z,37.724205,-0.8388067,0.0055954778,--,--,--,--,--,--,--,--,--,--,--,--,21.196,1610613344
2016-01-18,13:18:01.537Z,37.71622,-0.8420465,0.0030226333,0.055999998,1.3047,-0.002253998,-0.0006599985,0.0012400001,0.005694002,0.0009980015,--,--,--,--,--,21.281998,1075839300
2016-01-19,13:00:01.067Z,37.718037,-0.84457535,0.0038594566,--,--,--,--,--,--,--,--,--,--,--,--,19.373997,1073742400
2016-01-20,12:42:00.598Z,37.71801,-0.842955,0.002335185,--,--,--,--,--,--,--,--,--,--,--,--,20.669998,1073742400
2016-01-21,12:24:00.127Z,37.714245,-0.84127414,0.0047657066,--,--,--,--,--,--,--,--,--,--,--,--,18.571999,1073742400
2016-01-22,12:06:01.431Z,37.716747,-0.8385079,0.003232543,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2016-01-23,13:24:00.451Z,37.720173,-0.8377557,0.0032991164,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177601
2016-01-24,13:06:01.757Z,37.72028,-0.84248644,0.0020947172,0.0568,1.8280001,-0.00077399984,0.00015399978,0.0019620024,0.0060140006,0.000847999,63.722935,63.722935,4.9044,--,--,22.533997,1073742144
2016-01-25,12:48:01.279Z,37.719143,-0.83645135,0.004386874,--,--,--,--,--,--,--,--,--,--,--,--,18.067997,1073742400
2016-01-26,12:30:00.798Z,37.720947,-0.8393788,0.0024396456,--,--,--,--,--,--,--,--,--,--,--,--,1.8259964,1073742400
2016-01-27,12:12:00.316Z,37.71881,-0.8396236,0.0012251902,--,--,--,--,--,--,--,--,--,--,--,--,21.362,1073742400
2016-01-28,11:54:01.614Z,37.71785,-0.8368447,0.0041506803,--,--,--,--,--,--,--,--,--,--,--,--,22.536,1610613344
2016-01-29,13:12:00.630Z,37.72186,-0.84222335,0.0031867046,--,--,--,--,--,--,--,--,--,--,--,--,23.747997,1073742400
2016-01-30,12:54:00.150Z,37.720604,-0.8401427,0.0017560732,0.17719999,1.1136,-0.0020000003,-0.0005280003,0.001038,0.004338,0.00030599907,--,--,--,--,--,24.339996,1080557892
2016-01-31,12:36:01.453Z,37.72281,-0.83910984,0.0041903686,--,--,--,--,--,--,--,--,--,--,--,--,23.019997,1073742400
2016-02-01,12:18:00.977Z,37.72081,-0.842375,0.0023834351,0.046099998,1.1318,-0.00024199858,0.00093400106,0.0022520013,0.005174,0.00089200214,21.303177,21.303177,1.3972,--,--,25.017998,1610613056
2016-02-02,12:00:00.503Z,37.716843,-0.83994716,0.0023241716,--,--,--,--,--,--,--,--,--,--,--,--,24.792,1610613344
