date,time,lat,lon,dist,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,chl_ocx,Kd_490,pic,poc,ipar,nflh,par,l2_flags
2021-09-17,12:50:01.886Z,37.66079,-0.7798457,0.0023163885,0.2263,0.045000076,0.0031160004,0.0037060007,0.0038800016,0.0041339993,0.0049020015,0.005008001,0.0049719997,0.0030000024,0.0027480014,0.003076002,3.0431907,3.0431907,0.2208,0.0016160011,274.0,0.0016731,0.59904504,46.379997,13109568
2021-09-18,13:35:01.318Z,37.659485,-0.77737033,0.0013147858,0.0559,1.7531,-0.00040400028,-0.00017599761,0.00033600256,0.0008780025,0.0021260008,0.0024840012,0.0026939996,0.0013980009,0.0011540018,0.0017840005,62.42865,62.42865,--,--,--,0.0015494,1.034925,45.893997,1073742148
2021-09-19,12:40:00.718Z,37.6641,-0.781625,0.00606705,0.1507,0.90330005,0.0019120015,0.0012620017,0.0010839999,0.0015260018,0.0024700016,0.0030320026,0.0032720007,0.002216,0.0016300008,0.0021039993,16.244986,16.244986,1.1215999,--,482.3999,0.0016667,0.847415,45.638,1620052288
2021-09-20,13:20:01.773Z,37.656776,-0.77889496,0.0021321855,0.13669999,0.8802,0.002195999,0.0020599999,0.0024759993,0.003006,0.0044340007,0.005066,0.005314,0.003134001,0.0026700012,0.003246002,8.977923,8.977923,0.5852,--,509.0,0.0015578,0.95247495,45.16,1086851392
2021-09-21,12:25:01.175Z,37.661407,-0.77635056,0.003343123,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44.222,1610613568
2021-09-22,13:10:00.607Z,37.658646,-0.7746774,0.0038664688,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31.129997,1074790992
2021-09-23,13:50:01.659Z,37.661724,-0.7668716,0.012007383,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42.25,1073742416
2021-09-24,12:55:01.056Z,37.660305,-0.781265,0.003078692,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42.82,1074791232
2021-09-25,13:40:01.964Z,37.662357,-0.7763083,0.0041315784,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,38.39,1073742416
2021-09-26,12:45:01.363Z,37.653595,-0.78453916,0.007996345,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39.353996,1073742416
