date,time,lat,lon,dist,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,chl_ocx,Kd_490,pic,poc,ipar,nflh,par,l2_flags
2016-01-01,10:10:00.760Z,37.81209,-0.79840386,0.012800188,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742386
2016-01-02,10:55:01.951Z,37.811,-0.7821633,0.0040196944,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.257999,1073742416
2016-01-03,11:35:01.805Z,37.821693,-0.791404,0.010413206,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2016-01-04,10:40:01.368Z,37.807476,-0.78199834,0.00663388,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.6239967,1073742416
2016-01-05,11:25:01.081Z,37.80884,-0.7797497,0.0072212853,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17.401997,1073742416
2016-01-06,10:30:00.643Z,37.818672,-0.7872236,0.0058679692,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2016-01-07,11:10:01.972Z,37.813656,-0.78651565,0.00108261,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.705997,1073742416
2016-01-08,10:15:01.535Z,37.817078,-0.7853813,0.0040631113,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.365997,1073742416
2016-01-09,11:00:01.248Z,37.81439,-0.78687257,0.0018412705,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.5459976,1073742416
2016-01-10,10:05:00.812Z,37.801025,-0.76819336,0.02117152,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.213997,1073742448
2016-01-11,10:45:00.664Z,37.81165,-0.7801217,0.005684258,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.219997,1073742416
2016-01-12,11:30:01.852Z,37.817184,-0.78312355,0.0048622102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.46,1610613568
2016-01-13,10:35:01.413Z,37.818935,-0.78986174,0.007266683,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2016-01-14,11:20:01.130Z,37.808437,-0.7834237,0.005091732,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.099998,1610613568
2016-01-15,10:25:00.693Z,37.815063,-0.78499556,0.0021394598,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.805996,1073742416
2016-01-16,11:05:00.545Z,37.811516,-0.7847833,0.001732112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.013996,1610613568
2016-01-17,10:10:01.585Z,37.815273,-0.7840589,0.0027491073,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.182,1073742448
2016-01-18,10:55:01.296Z,37.817093,-0.7828266,0.004946581,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.467999,1073742656
2016-01-19,11:35:01.148Z,37.811855,-0.7895021,0.0040369728,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.334,1610613328
2016-01-20,10:40:00.710Z,37.812435,-0.7916037,0.00599498,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.702,1073742656
2016-01-21,11:25:01.898Z,37.812435,-0.78511417,0.0007867964,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.751999,1610613568
2016-01-22,10:30:01.458Z,37.81032,-0.7917396,0.0066730105,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.105999,1073742416
2016-01-23,11:10:01.308Z,37.81283,-0.77950644,0.0061340784,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.567997,1073742416
2016-01-24,10:15:00.868Z,37.81163,-0.76974005,0.01595837,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742594
2016-01-25,11:00:00.577Z,37.813267,-0.785994,0.00043203137,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.917999,1073742416
2016-01-26,10:05:01.615Z,37.80278,-0.780238,0.011578581,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.5499954,1073742448
2016-01-27,10:45:01.464Z,37.813126,-0.7832169,0.002422854,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.351997,1073742416
2016-01-28,11:30:01.173Z,37.816658,-0.79723287,0.012151846,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2016-01-29,10:35:00.732Z,37.80834,-0.78324157,0.005261636,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.851997,1073742416
2016-01-30,11:20:01.918Z,37.81902,-0.79216474,0.008863668,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2016-01-31,10:25:01.478Z,37.815437,-0.7864516,0.0025482194,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2016-02-01,11:05:01.327Z,37.813915,-0.78950596,0.0039700544,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.415997,1073742656
2016-02-02,10:10:00.887Z,37.81454,-0.7928236,0.0073446897,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.693996,1073742448
2016-02-03,10:55:00.597Z,37.816757,-0.7879551,0.004395245,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
