date,time,lat,lon,dist,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,chl_ocx,Kd_490,pic,poc,ipar,nflh,par,l2_flags
2016-01-01,10:10:00.760Z,37.714546,-0.7753985,0.0050687487,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.967999,1073742688
2016-01-02,10:55:01.951Z,37.708763,-0.77579546,0.0050534927,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.015999,1073742416
2016-01-03,11:35:01.805Z,37.70773,-0.77246726,0.008394018,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.805996,1073742416
2016-01-04,10:40:01.368Z,37.71512,-0.77470297,0.005961365,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.9779968,1073742416
2016-01-05,11:25:01.081Z,37.70847,-0.78217566,0.004229769,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.321999,1610613568
2016-01-06,10:30:00.643Z,37.709713,-0.7707652,0.009240772,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.065998,1073742416
2016-01-07,11:10:01.972Z,37.708725,-0.77849704,0.0034323945,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.904,1073742416
2016-01-08,10:15:01.535Z,37.711655,-0.7737029,0.0060403305,0.067,-0.034499884,0.0006700009,0.0008940026,0.0021679997,0.0029620007,0.005201999,0.006078001,0.0060440004,0.0020940006,0.0014200024,0.001666002,18.304012,18.304012,1.2916,--,--,0.0008633,0.36929,21.759998,1078462784
2016-01-09,11:00:01.248Z,37.71108,-0.7774259,0.0024615512,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.841999,1073742416
2016-01-10,10:05:00.812Z,37.71235,-0.7772937,0.0024799092,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.869999,1073742448
