date,time,lat,lon,dist,aot_862,angstrom,Rrs_410,Rrs_443,Rrs_486,Rrs_551,Rrs_671,chlor_a,chl_ocx,Kd_490,pic,poc,par,l2_flags
2016-01-01,12:00:00.747Z,37.662727,-0.7783082,0.0038558147,--,--,--,--,--,--,--,--,--,--,--,--,17.413998,1610613344
2016-01-02,13:18:01.567Z,37.658646,-0.78288394,0.0043533095,0.081099994,0.91490006,-0.0019459985,-0.00020599738,0.001848001,0.005929999,0.0011380017,76.49098,76.49098,--,--,--,18.939999,1073742144
2016-01-03,13:00:01.108Z,37.659325,-0.77808726,0.0006335135,--,--,--,--,--,--,--,--,--,--,--,--,16.335999,1073742400
2016-01-04,12:42:00.646Z,37.65567,-0.77832586,0.0032150918,--,--,--,--,--,--,--,--,--,--,--,--,5.7719955,1074790976
2016-01-05,12:24:00.186Z,37.65376,-0.77981126,0.005275565,--,--,--,--,--,--,--,--,--,--,--,--,17.855999,1610613312
2016-01-06,12:06:01.506Z,37.6561,-0.78022146,0.0032481041,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2016-01-07,13:24:00.544Z,37.65502,-0.780563,0.004356497,--,--,--,--,--,--,--,--,--,--,--,--,18.05,1073742400
2016-01-08,13:06:00.086Z,37.66038,-0.77511317,0.0037390694,0.0379,0.6701001,-0.00015600026,0.00091600046,0.0025260001,0.006104,0.0014040023,25.637003,25.637003,1.7069999,--,--,19.721996,1073744192
2016-01-09,12:48:01.404Z,37.65582,-0.77956593,0.0032278234,0.0817,0.11260009,0.0011459999,0.0020259991,0.0035080016,0.0074540004,0.0022180006,16.107218,16.107218,1.0424,--,778.6001,19.828,1610615104
2016-01-10,12:30:00.939Z,37.65802,-0.7796528,0.0014078225,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177601
2016-01-11,12:12:00.477Z,37.6593,-0.77590567,0.0026650405,--,--,--,--,--,--,--,--,--,--,--,--,19.283997,1610613312
2016-01-12,11:54:00.010Z,37.657875,-0.7838982,0.0054543815,--,--,--,--,--,--,--,--,--,--,--,--,20.355999,1610613344
