date,time,lat,lon,dist,aot_862,angstrom,Rrs_410,Rrs_443,Rrs_486,Rrs_551,Rrs_671,chlor_a,chl_ocx,Kd_490,pic,poc,par,l2_flags
2016-01-01,12:00:00.747Z,37.73061,-0.7907661,0.0062815496,--,--,--,--,--,--,--,--,--,--,--,--,17.668,1610613344
2016-01-02,13:18:01.567Z,37.727425,-0.79453117,0.005853227,0.073199995,0.8119,-0.0012179986,0.0001620017,0.0013619997,0.003908001,0.00078400224,49.22337,49.22337,3.5932,--,--,18.859997,1073742144
2016-01-03,13:00:01.108Z,37.72438,-0.79253805,0.0030551923,--,--,--,--,--,--,--,--,--,--,--,--,16.508,1073742400
2016-01-04,12:42:00.646Z,37.72269,-0.78724295,0.0028556702,--,--,--,--,--,--,--,--,--,--,--,--,2.8539963,1073742400
2016-01-05,12:24:00.186Z,37.72414,-0.7869191,0.0025847272,--,--,--,--,--,--,--,--,--,--,--,--,19.499996,1610613312
2016-01-06,12:06:01.506Z,37.71909,-0.79003227,0.005399014,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2016-01-07,13:24:00.544Z,37.726646,-0.7900732,0.0022638692,--,--,--,--,--,--,--,--,--,--,--,--,18.885998,1073742400
2016-01-08,13:06:00.086Z,37.724667,-0.7875906,0.0019044552,0.036199998,0.64100003,0.00019400194,0.0012940019,0.0026660003,0.006177999,0.0017140023,21.976288,21.976288,1.4444,--,--,19.659996,1073744192
2016-01-09,12:48:01.404Z,37.727444,-0.78792757,0.0033646738,0.0414,0.6437,0.0016060024,0.0023539998,0.00361,0.007104002,0.0021920018,12.326631,12.326631,0.796,--,634.3999,19.753998,1610615104
2016-01-10,12:30:00.939Z,37.722134,-0.7875216,0.0030439126,--,--,--,--,--,--,--,--,--,--,--,--,8.583996,1073742400
2016-01-11,12:12:00.477Z,37.721275,-0.7887996,0.0032579524,--,--,--,--,--,--,--,--,--,--,--,--,18.793999,1610613312
2016-01-12,11:54:00.010Z,37.724106,-0.79228365,0.0028221367,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2016-01-13,13:12:00.817Z,37.72632,-0.78900427,0.0019186756,--,--,--,--,--,--,--,--,--,--,--,--,20.418,1073742400
2016-01-14,12:54:00.349Z,37.72269,-0.78739256,0.002739837,--,--,--,--,--,--,--,--,--,--,--,--,19.371998,1073742400
2016-01-15,12:36:01.663Z,37.720135,-0.7902088,0.004386185,--,--,--,--,--,--,--,--,--,--,--,--,4.593998,1073742400
2016-01-16,12:18:01.199Z,37.723076,-0.7902912,0.0016028727,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177601
2016-01-17,12:00:00.733Z,37.726494,-0.7900773,0.002118063,--,--,--,--,--,--,--,--,--,--,--,--,21.213997,1610613344
2016-01-18,13:18:01.537Z,37.72421,-0.78716946,0.0023281022,0.034199998,1.0948,8.001924e-06,0.0013280027,0.0028560013,0.006558001,0.0016500019,21.276733,21.276733,1.3953999,--,--,21.251999,1073744192
2016-01-19,13:00:01.067Z,37.725815,-0.7924482,0.0032590006,--,--,--,--,--,--,--,--,--,--,--,--,20.307999,1073742400
2016-01-20,12:42:00.598Z,37.72505,-0.79181397,0.0024039159,--,--,--,--,--,--,--,--,--,--,--,--,21.843998,1073742400
2016-01-21,12:24:00.127Z,37.724026,-0.78670835,0.0028094116,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177601
2016-01-22,12:06:01.431Z,37.727787,-0.7913486,0.0038134032,--,--,--,--,--,--,--,--,--,--,--,--,14.159996,1073742432
2016-01-23,13:24:00.451Z,37.7245,-0.7909261,0.0014426984,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177601
2016-01-24,13:06:01.757Z,37.72423,-0.78826034,0.0012447876,0.0462,1.722,0.0013740025,0.0021480024,0.0032740012,0.0065100007,0.0013840012,12.758946,12.758946,0.8236,--,636.0,22.523998,1073744192
2016-01-25,12:48:01.279Z,37.7275,-0.7890122,0.0030766896,--,--,--,--,--,--,--,--,--,--,--,--,19.449997,1073742400
2016-01-26,12:30:00.798Z,37.723587,-0.78695136,0.0026789708,--,--,--,--,--,--,--,--,--,--,--,--,4.223995,1073742400
2016-01-27,12:12:00.316Z,37.72655,-0.79178923,0.0031119992,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177601
2016-01-28,11:54:01.614Z,37.71917,-0.78585833,0.006413992,--,--,--,--,--,--,--,--,--,--,--,--,21.564,1610613344
2016-01-29,13:12:00.630Z,37.720932,-0.7902778,0.0036167968,--,--,--,--,--,--,--,--,--,--,--,--,16.418,1073742400
2016-01-30,12:54:00.150Z,37.722588,-0.7855557,0.0043518757,0.1472,1.0851,0.0007960014,0.0019900016,0.002952002,0.005697999,0.0013319999,11.526805,11.526805,0.7452,--,597.6001,24.323997,1073744192
2016-01-31,12:36:01.453Z,37.725357,-0.7865413,0.0030761424,--,--,--,--,--,--,--,--,--,--,--,--,21.249996,1073742400
2016-02-01,12:18:00.977Z,37.723747,-0.7882126,0.0014577684,0.0319,1.0553,0.0014200024,0.0021839999,0.0029600002,0.005449999,0.0012760013,9.843021,9.843021,0.6398,--,518.0,24.985996,1610615104
2016-02-02,12:00:00.503Z,37.71919,-0.7937575,0.006786505,--,--,--,--,--,--,--,--,--,--,--,--,24.96,1610613344
2016-02-03,13:18:01.309Z,37.725212,-0.7838441,0.005689639,--,--,--,--,--,--,--,--,--,--,--,--,22.259998,1073742400
2016-02-04,13:00:00.839Z,37.722588,-0.78886724,0.001971921,--,--,--,--,--,--,--,--,--,--,--,--,5.551998,1073742400
2016-02-05,12:42:00.367Z,37.726265,-0.7936431,0.004533733,--,--,--,--,--,--,--,--,--,--,--,--,25.515999,1073742400
2016-02-06,12:24:01.669Z,37.72567,-0.79078525,0.0017764613,--,--,--,--,--,--,--,--,--,--,--,--,21.363998,1073742400
2016-02-07,12:06:01.192Z,37.7292,-0.789904,0.004756442,--,--,--,--,--,--,--,--,--,--,--,--,12.449997,1073742432
2016-02-08,13:24:00.208Z,37.72117,-0.7934405,0.0051470986,0.1514,-0.013999939,-0.0012319982,0.00078400224,0.0020020008,0.004420001,0.0015860014,18.40865,18.40865,1.1972,--,--,26.994,1078462784
2016-02-09,13:06:01.507Z,37.722397,-0.785999,0.0040501393,--,--,--,--,--,--,--,--,--,--,--,--,26.646,1073742400
2016-02-10,12:48:01.027Z,37.72567,-0.78554267,0.00412258,--,--,--,--,--,--,--,--,--,--,--,--,18.587997,1074790976
