date,time,lat,lon,dist,aot_868,angstrom,Rrs_411,Rrs_445,Rrs_489,Rrs_556,Rrs_667,chlor_a,chl_ocx,Kd_490,pic,poc,par,l2_flags
2017-12-01,13:06:00.193Z,37.81455,-0.78356355,0.002574839,--,--,--,--,--,--,--,--,--,--,--,--,--,1610612801
2017-12-02,12:42:01.331Z,37.81042,-0.7885749,0.0039238087,--,--,--,--,--,--,--,--,--,--,--,--,--,1611661377
2017-12-03,14:00:01.531Z,37.81269,-0.7863016,0.00074236986,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177377
2017-12-04,12:00:00.927Z,37.81645,-0.78646064,0.003523093,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177314
2017-12-05,13:18:01.125Z,37.81342,-0.79013693,0.0045168325,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741889
2017-12-06,13:00:01.367Z,37.814686,-0.78788173,0.00279331,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741826
2017-12-07,12:36:00.720Z,37.811268,-0.784516,0.0020825772,--,--,--,--,--,--,--,--,--,--,--,--,--,1610612801
2017-12-08,13:54:00.919Z,37.809036,-0.7894532,0.0055181743,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741921
2017-12-09,11:54:00.314Z,37.80974,-0.78660405,0.003423703,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177377
2017-12-10,13:12:00.513Z,37.814552,-0.78358406,0.002560629,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741889
2017-12-11,12:54:00.757Z,37.812675,-0.7866427,0.0010633705,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741889
2017-12-12,12:30:00.111Z,37.81588,-0.787971,0.0036889953,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741826
2017-12-16,12:48:00.190Z,37.81424,-0.7814596,0.00435154,--,--,--,--,--,--,--,--,--,--,--,--,20.241997,1610613312
2017-12-17,12:30:00.448Z,37.813892,-0.78144217,0.004284598,--,--,--,--,--,--,--,--,--,--,--,--,20.193996,1610613312
2017-12-18,12:12:00.707Z,37.816513,-0.7883854,0.004442276,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742082
2017-12-19,13:30:00.923Z,37.814934,-0.7840336,0.0024950423,--,--,--,--,--,--,--,--,--,--,--,--,18.925999,1073742400
2017-12-20,13:12:01.182Z,37.816555,-0.785735,0.0035337536,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742338
2017-12-21,12:48:00.551Z,37.813942,-0.7844806,0.0014777706,--,--,--,--,--,--,--,--,--,--,--,--,20.126,1610613312
2017-12-22,12:30:00.809Z,37.81324,-0.78323317,0.0024142037,--,--,--,--,--,--,--,--,--,--,--,--,20.109997,1610613312
2017-12-23,12:12:01.067Z,37.813087,-0.78772116,0.0020846084,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177601
2017-12-24,11:54:01.326Z,37.815166,-0.790192,0.0050338013,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742370
2017-12-25,13:12:01.542Z,37.81058,-0.7839789,0.002951555,--,--,--,--,--,--,--,--,--,--,--,--,20.145996,1610613312
2017-12-26,12:54:00.016Z,37.81347,-0.7871043,0.0015331536,--,--,--,--,--,--,--,--,--,--,--,--,15.675999,1073742400
2017-12-27,12:36:00.276Z,37.8089,-0.7866912,0.0042561647,--,--,--,--,--,--,--,--,--,--,--,--,6.6519966,1073742400
2017-12-28,13:54:00.493Z,37.808834,-0.78297687,0.0049621696,--,--,--,--,--,--,--,--,--,--,--,--,16.759998,1073742432
2017-12-29,13:36:00.753Z,37.81022,-0.79126835,0.00629024,--,--,--,--,--,--,--,--,--,--,--,--,18.741997,1073742400
2018-01-01,12:42:00.046Z,37.812984,-0.787669,0.0020318036,--,--,--,--,--,--,--,--,--,--,--,--,20.688,1610613312
2018-01-02,12:24:00.302Z,37.816746,-0.7847577,0.0038257027,--,--,--,--,--,--,--,--,--,--,--,--,19.907997,1610613312
2018-01-04,13:24:00.775Z,37.814728,-0.7836665,0.0026062818,--,--,--,--,--,--,--,--,--,--,--,--,20.985996,1073742400
2018-01-08,13:48:01.772Z,37.8133,-0.78109574,0.0045503434,--,--,--,--,--,--,--,--,--,--,--,--,21.289997,1073742432
2018-01-14,11:54:00.634Z,37.812885,-0.78638977,0.0007646438,--,--,--,--,--,--,--,--,--,--,--,--,10.317997,1073742432
2018-01-17,12:42:00.477Z,37.81438,-0.78651774,0.0016183236,--,--,--,--,--,--,--,--,--,--,--,--,22.73,1610613312
2018-01-19,12:06:00.998Z,37.81544,-0.78766286,0.0031545355,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177570
2018-01-20,13:24:01.215Z,37.81272,-0.78960013,0.0039740195,--,--,--,--,--,--,--,--,--,--,--,--,20.121998,1073742400
2018-01-21,13:06:01.476Z,37.810883,-0.78354764,0.0029912454,0.0637,0.8548,-0.0015520006,0.0005200021,0.0021180026,0.0050260015,0.0015939996,24.019587,24.019587,1.5899999,--,--,23.761997,1073744192
