date,time,lat,lon,dist,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,chl_ocx,Kd_490,pic,poc,ipar,nflh,par,l2_flags
2016-01-01,13:25:00.915Z,37.726204,-0.7832834,0.006440905,0.0552,1.4801,0.0017039999,0.0017460026,0.0026080012,0.0029860027,0.0051660016,0.0058820024,0.005830001,0.0015799999,0.001219999,0.0012839995,15.736715,15.736715,1.0807999,--,709.1997,0.0009001,0.22606492,20.129997,1073744192
2016-01-02,12:30:01.802Z,37.726227,-0.7904715,0.0020235644,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.805996,1073742416
2016-01-03,13:15:01.243Z,37.72151,-0.7864652,0.004219906,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.011997,1073742656
2016-01-04,12:20:00.652Z,37.72844,-0.77683824,0.013256812,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.0619965,1073742384
2016-01-05,13:00:01.715Z,37.723194,-0.7898875,0.001329229,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.719997,1610613568
2016-01-06,13:45:01.155Z,37.721478,-0.79692185,0.008013855,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17.381996,1073742416
2016-01-07,12:50:00.564Z,37.7229,-0.7899127,0.001618062,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.245998,1073742416
2016-01-08,13:35:01.481Z,37.729633,-0.788813,0.005216057,0.0349,0.773,2.2001565e-05,0.0009780005,0.0018020011,0.0025120005,0.005334001,0.006314002,0.0063780025,0.0023180023,0.0017339997,0.0018960014,39.599285,39.599285,3.5088,--,--,0.0009438,0.39444995,20.985996,1073744192
2016-01-09,12:40:00.890Z,37.720055,-0.7925262,0.005354259,0.0415,0.5201,0.001343999,0.0016440004,0.002576001,0.0032260008,0.005678002,0.0063780025,0.0063480027,0.0024280027,0.0019480027,0.0020940006,15.926835,15.926835,1.096,--,822.7998,0.0010564,0.36954498,21.107998,1610615104
2016-01-10,13:20:01.953Z,37.720177,-0.78843063,0.0044114883,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.509998,1073742416
2016-01-11,12:25:01.361Z,37.726425,-0.7885032,0.0021957357,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.185997,1610613568
2016-01-12,13:10:00.800Z,37.720505,-0.7890567,0.00397884,0.0412,0.5831001,0.0015540011,0.0020200014,0.0031780005,0.0037120022,0.006379999,0.0072220005,0.007266,0.002567999,0.0019220002,0.0019420013,15.039688,15.039688,1.0256,--,759.3999,0.0010276,0.23227,21.573997,1610615104
2016-01-13,13:50:01.860Z,37.724483,-0.77443165,0.015052277,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.8,1073742592
2016-01-14,12:55:01.275Z,37.7276,-0.7901651,0.003212553,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.855999,1073742656
2016-01-15,13:40:00.715Z,37.71839,-0.79261935,0.0068312506,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.6159973,1073742416
2016-01-16,12:45:01.599Z,37.727734,-0.78626305,0.004592005,0.037499998,0.30560017,0.0017799996,0.0026840009,0.003556002,0.0042820014,0.0072260015,0.008099999,0.007994,0.0038960017,0.002952002,0.002928,13.577588,13.577588,0.913,--,639.3999,0.0010935001,0.22801995,22.314,1610615104
2016-01-17,13:25:01.175Z,37.727036,-0.7885993,0.0027226312,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.505997,1073742400
2016-01-18,12:30:00.583Z,37.72185,-0.7959711,0.0069922702,0.023699999,0.95070004,0.0013700016,0.001960002,0.0026019998,0.0033500008,0.0056300014,0.0063320026,0.0062800013,0.002410002,0.0018080026,0.0018160008,13.523303,13.523303,0.909,--,681.1997,0.0011199,0.16333508,22.697998,1610615104
2016-01-19,13:15:01.494Z,37.722748,-0.79232126,0.003314256,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.109997,1073742416
2016-01-20,12:20:00.900Z,37.728783,-0.795173,0.0071446355,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.239998,1610613600
2016-01-21,13:00:01.962Z,37.725784,-0.7864054,0.00335104,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.853996,1073742656
2016-01-22,13:45:01.399Z,37.726883,-0.78580385,0.0044057313,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.053997,1073742416
