date,time,lat,lon,dist,aot_862,angstrom,Rrs_410,Rrs_443,Rrs_486,Rrs_551,Rrs_671,chlor_a,chl_ocx,Kd_490,pic,poc,par,l2_flags
2016-01-01,12:00:00.747Z,37.814163,-0.78770584,0.0023619363,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2016-01-02,13:18:01.567Z,37.812366,-0.781096,0.004588727,--,--,--,--,--,--,--,--,--,--,--,--,18.867996,1073742400
2016-01-03,13:00:01.108Z,37.813534,-0.7854133,0.00055818853,--,--,--,--,--,--,--,--,--,--,--,--,16.598,1073742400
2016-01-04,12:42:00.646Z,37.809593,-0.7877629,0.0040345844,--,--,--,--,--,--,--,--,--,--,--,--,6.7959976,1073742400
2016-01-05,12:24:00.186Z,37.813583,-0.781559,0.004116936,--,--,--,--,--,--,--,--,--,--,--,--,19.373997,1610613312
2016-01-06,12:06:01.506Z,37.816025,-0.7907134,0.0058972435,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742370
2016-01-07,13:24:00.544Z,37.811512,-0.7834646,0.002646445,--,--,--,--,--,--,--,--,--,--,--,--,15.857998,1073742400
2016-01-08,13:06:00.086Z,37.812225,-0.78512377,0.00094848534,--,--,--,--,--,--,--,--,--,--,--,--,19.683998,1073742400
2016-01-09,12:48:01.404Z,37.8145,-0.78249794,0.0034693815,--,--,--,--,--,--,--,--,--,--,--,--,19.8,1610613312
2016-01-10,12:30:00.939Z,37.814774,-0.7859476,0.0017781877,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742338
2016-01-11,12:12:00.477Z,37.809723,-0.78766507,0.0038728425,--,--,--,--,--,--,--,--,--,--,--,--,18.831997,1610613312
2016-01-12,11:54:00.010Z,37.815693,-0.7859052,0.0026836656,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742114
2016-01-13,13:12:00.817Z,37.814312,-0.78499824,0.0014391658,--,--,--,--,--,--,--,--,--,--,--,--,20.46,1073742400
2016-01-14,12:54:00.349Z,37.81159,-0.7817774,0.0041180393,--,--,--,--,--,--,--,--,--,--,--,--,16.697998,1073742400
2016-01-15,12:36:01.663Z,37.814335,-0.7894256,0.004008911,--,--,--,--,--,--,--,--,--,--,--,--,3.3639984,1073742400
2016-01-16,12:18:01.199Z,37.81426,-0.7864127,0.0014589286,--,--,--,--,--,--,--,--,--,--,--,--,21.001999,1610613312
2016-01-17,12:00:00.733Z,37.81411,-0.7840037,0.001962537,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2016-01-18,13:18:01.537Z,37.81546,-0.78693706,0.0027623458,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742082
2016-01-19,13:00:01.067Z,37.81504,-0.7853676,0.0020359508,--,--,--,--,--,--,--,--,--,--,--,--,19.367996,1073742400
2016-01-20,12:42:00.598Z,37.813885,-0.7814607,0.0042649,--,--,--,--,--,--,--,--,--,--,--,--,21.741997,1610613312
2016-01-21,12:24:00.127Z,37.81516,-0.7882797,0.003397714,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742338
2016-01-22,12:06:01.431Z,37.816822,-0.782245,0.005093654,--,--,--,--,--,--,--,--,--,--,--,--,13.831997,1073742432
2016-01-23,13:24:00.451Z,37.80923,-0.7844133,0.0039845547,--,--,--,--,--,--,--,--,--,--,--,--,19.463997,1073742400
2016-01-24,13:06:01.757Z,37.8113,-0.786821,0.002091308,0.2782,0.078999996,0.00084600225,0.0023160018,0.0042620003,0.007918,0.003114,10.131394,10.131394,0.65779996,--,722.7998,22.481998,1078462784
2016-01-25,12:48:01.279Z,37.816193,-0.7823519,0.0045655733,--,--,--,--,--,--,--,--,--,--,--,--,15.825996,1073742400
