date,time,lat,lon,dist,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,chl_ocx,Kd_490,pic,poc,ipar,nflh,par,l2_flags
2016-01-01,13:25:00.915Z,37.759037,-0.5797077,0.004800795,0.0495,1.3796,0.005694002,0.0051200017,0.0048600025,0.0043100007,0.0022560023,0.001786001,0.0015740022,0.00011000037,0.00015800074,0.0001880005,0.20482427,0.20482427,0.047,1.1995435e-05,62.0,0.0009043,0.06992006,20.657997,536870976
2016-01-02,12:30:01.802Z,37.761948,-0.57540303,0.009991189,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.387997,1073742352
2016-01-03,13:15:01.243Z,37.758213,-0.58284885,0.0022267739,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.909996,1073742656
2016-01-04,12:20:00.652Z,37.757515,-0.5838361,0.0014754419,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.381996,1073742448
2016-01-05,13:00:01.715Z,37.75604,-0.5863802,0.0028902956,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.772,1073742656
2016-01-06,13:45:01.155Z,37.75071,-0.5765523,0.008774019,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.269997,1073742592
2016-01-07,12:50:00.564Z,37.762493,-0.57914835,0.007744147,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.359997,1073742416
2016-01-08,13:35:01.481Z,37.761284,-0.57659787,0.00863585,0.031,0.6406001,0.0019260012,0.0021800026,0.0023979992,0.0023839995,0.0017499998,0.0014520027,0.0013020001,9.400025e-05,0.00012199953,0.00019799918,0.5405581,0.5405581,0.0738,--,120.799805,0.00094410003,0.13205504,21.519997,1073741824
2016-01-09,12:40:00.890Z,37.75019,-0.59319556,0.0113527505,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.779999,1610613568
2016-01-10,13:20:01.953Z,37.753746,-0.5894741,0.006423182,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.4019966,1073742416
2016-01-11,12:25:01.361Z,37.747356,-0.5856798,0.008994798,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.901997,1610613328
2016-01-12,13:10:00.800Z,37.759426,-0.58896023,0.0064119897,0.0374,0.6753,0.0030819997,0.0033420026,0.004110001,0.0044480003,0.0032920018,0.0028959997,0.0025600009,0.00033400208,0.00029800087,0.00034200028,0.6204963,0.6204963,0.079799995,0.0002579987,167.3999,0.001025,0.11174011,22.113998,64
2016-01-13,13:50:01.860Z,37.765945,-0.5749852,0.013024947,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.357998,1073742336
2016-01-14,12:55:01.275Z,37.75372,-0.58337325,0.0023641917,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.857998,1073742416
2016-01-15,13:40:00.715Z,37.761494,-0.57402337,0.010905135,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.6539955,1073742352
2016-01-16,12:45:01.599Z,37.756577,-0.58537775,0.0019516172,0.0385,0.4065001,0.0008659996,0.0011480004,0.0013260022,0.0015060008,0.0016239993,0.0016419999,0.001604002,0.00030200183,0.00025600195,0.00041599944,2.2252686,2.2252686,0.1748,2.5995076e-05,266.0,0.00109,0.26890504,22.815998,536870976
2016-01-17,13:25:01.175Z,37.759438,-0.5848209,0.0036110738,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.099998,1073742400
2016-01-18,12:30:00.583Z,37.756435,-0.5802727,0.0032370177,0.0241,1.0321001,0.0016020015,0.0016980022,0.0017920025,0.0019799992,0.0016859993,0.0016140006,0.0014660023,0.00019000098,0.00014200062,0.00024000183,1.0323733,1.0323733,0.106599994,1.3999641e-05,174.3999,0.0011164,0.16690493,23.21,536870976
2016-01-19,13:15:01.494Z,37.759624,-0.5886525,0.0062616477,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.001999,1073742656
2016-01-20,12:20:00.900Z,37.74091,-0.5898737,0.01645933,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.314,1610613600
2016-01-21,13:00:01.962Z,37.758938,-0.58319867,0.0028720424,0.1997,0.49730015,0.0014900006,0.0014520027,0.0014900006,0.0014379993,0.00087200105,0.00059400126,0.00016000122,-0.00041599944,-0.0001880005,-0.00024199858,0.26343942,0.26343942,0.0466,--,73.799805,0.0010395,--,23.943996,1073758528
2016-01-22,13:45:01.399Z,37.754032,-0.59262913,0.009365713,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.097996,1073742416
2016-01-23,12:50:00.803Z,37.754784,-0.5822511,0.0017937731,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.022,1073742416
2016-01-24,13:35:01.716Z,37.757347,-0.5747088,0.0088722315,0.0482,1.7267001,0.0032740012,0.0036239997,0.0036079995,0.0033960007,0.0019580014,0.0015299991,0.0014059991,9.600073e-05,0.00012800097,0.00014800206,0.2782176,0.2782176,0.051999997,--,75.3999,0.0010302,0.051985025,24.501999,1073741824
2016-01-25,12:40:01.120Z,37.75088,-0.58297426,0.005224968,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.807999,1073742416
2016-01-26,13:20:00.702Z,37.761143,-0.5825452,0.00514955,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.949997,1073742416
2016-01-27,12:25:01.583Z,37.74984,-0.5970328,0.014911404,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.103996,1073742656
2016-01-28,13:10:01.017Z,37.752163,-0.5802644,0.005074853,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24.713997,1073742400
2016-01-29,13:50:00.598Z,37.753216,-0.5954564,0.012304386,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.339996,1073742416
2016-01-30,12:55:01.480Z,37.755894,-0.58255357,0.00095509685,0.119399995,1.3239,0.002472002,0.0029760003,0.0033020005,0.0031520016,0.0020460002,0.0016640015,0.0014360026,-1.6000122e-05,0.00014800206,0.00014600158,0.41025048,0.41025048,0.0626,1.1995435e-05,100.6001,0.0011327,0.020280123,26.345997,64
2016-01-31,13:40:00.915Z,37.751663,-0.5856075,0.004898643,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.362,1073742416
