date,time,lat,lon,dist,chl_nn,chl_nn_err,chl_oc,chl_oc_err,Oa01_reflectance,Oa01_reflectance_err,Oa02_reflectance,Oa02_reflectance_err,Oa03_reflectance,Oa03_reflectance_err,Oa04_reflectance,Oa04_reflectance_err,Oa05_reflectance,Oa05_reflectance_err,Oa06_reflectance,Oa06_reflectance_err,Oa07_reflectance,Oa07_reflectance_err,Oa08_reflectance,Oa08_reflectance_err,Oa09_reflectance,Oa09_reflectance_err,Oa10_reflectance,Oa10_reflectance_err,Oa11_reflectance,Oa11_reflectance_err,Oa12_reflectance,Oa12_reflectance_err,Oa16_reflectance,Oa16_reflectance_err,Oa17_reflectance,Oa17_reflectance_err,Oa18_reflectance,Oa18_reflectance_err,Oa21_reflectance,Oa21_reflectance_err,tsm_nn,tsm_nn_err,kd490,kd490_err,iwv,iwv_er,wind_direcction,wind_velocity,pressure,ozone,humidity,pressure_ref,temperature,vapour
2020-01-06,10:43:49.838425,37.755551,-0.583306,0.0005601523364230706,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.23570322,2.173085415705592,1029.6444,0.0072835945,27.263037,nan,283.3619,11.897766
2020-01-07,10:17:38.910744,37.7569,-0.5831299999999999,0.0008956249438282618,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.533044,0.8675808364537295,1031.5079,0.0072930595,33.30789,nan,283.37003,13.185847
2020-01-08,09:51:27.938277,37.75709,-0.583545,0.001011485560945734,-0.78740156,-1.1496062,-0.6141732,-1.7637795,0.051649526,0.0034730136,0.05223547,0.002941981,0.04099247,0.0019165576,0.029035315,0.0010010153,0.021454513,0.0007263422,0.013708919,0.00043337047,0.004828036,0.00034180284,0.0029053688,0.0003235042,0.00257577,0.0003235042,0.00257577,0.00034180284,0.0018066913,0.0002502501,0.0010193139,0.00021362305,0.0014038533,-6.109476e-06,0.00089113414,-6.109476e-06,-6.109476e-06,-6.109476e-06,0.00446181,0.0013123006,-0.047244072,-0.72440946,-1.1968504,-2.0,25.499998,35.1,0.47335348,0.9386152959500251,1029.5696,0.007256879,34.45038,nan,283.97018,16.243767
2020-01-10,10:40:05.145966,37.756510999999996,-0.584455,0.0010566929733839816,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.16587248,5.113175466695993,1024.2273,0.007713743,84.72004,nan,285.28152,17.55483
2020-01-18,10:32:35.522969,37.756304,-0.583155,0.0004031563468448446,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1.251047,3.6242664177921613,1030.5529,0.0074828104,68.598946,nan,285.51773,20.559675
2020-01-19,10:06:24.503778,37.755888,-0.582205,0.0012994625966142146,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.52446514,7.347538804011557,1014.8696,0.00882507,83.47911,nan,284.68372,15.266092
2020-01-22,10:28:50.638868,37.755705,-0.5835509999999999,0.0003798968807435446,0.031496048,-0.3622048,0.18897629,-1.007874,-0.0021301955,0.0011108816,0.0031251013,0.00096438825,0.012756735,0.0007263422,0.030555129,0.00048829615,0.033063754,0.00043337047,0.027039394,0.00054323673,-0.001031518,0.00048829615,-0.00031739473,0.0003784299,-0.00051881373,0.0003784299,-0.00046387315,0.00039674342,-0.00048218668,0.00030519068,0.0007812679,0.00023193657,-0.00079348683,-6.109476e-06,3.0517578e-05,-6.109476e-06,-0.000427261,-6.109476e-06,0.032477796,0.002337724,0.8661418,0.31496072,-0.85433066,-2.0,30.299997,45.299995,0.8026824,7.522507917642918,1017.311,0.008808661,64.67497,nan,285.6425,16.093393
2020-01-23,10:02:39.616819,37.756127,-0.5854159999999999,0.0019263734425079976,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,178.67870688438416,2.7627180393356308,1020.2816,0.007995383,70.67211,nan,285.7806,16.307837
2020-01-26,10:25:05.698518,37.75535,-0.5830489999999999,0.0008529697767189567,-0.07874012,-0.7559055,-0.094488144,-2.0,0.033283487,0.0007080287,0.035041347,0.00061647594,0.042933434,0.00048829615,0.052656636,0.00036011636,0.04569842,0.00034180284,0.032898948,0.00021362305,0.007428199,0.00021362305,0.0048097223,0.0001770109,0.0042786896,0.0001770109,0.0044068694,0.0001770109,0.0020264238,0.00012207031,0.0007080287,0.000103756785,0.00046998262,-6.109476e-06,0.00046998262,-6.109476e-06,0.00026856363,-6.109476e-06,0.00061647594,0.00054323673,0.51968503,-0.29921257,-1.0433071,-2.0,30.899998,33.899998,181.5427143573761,5.276401909546526,1021.9447,0.0073106233,72.78517,nan,286.1573,14.804389
2020-01-27,09:58:54.629308,37.756615,-0.5810299999999999,0.002517699155975422,-0.33070862,-0.8346456,0.0,-1.8267716,0.033814505,0.0010010153,0.03965576,0.0008728355,0.048426777,0.0006714016,0.061354414,0.00046998262,0.054670855,0.00043337047,0.041468546,0.00034180284,0.010156557,0.00030519068,0.006512657,0.00023193657,0.0061647445,0.00023193657,0.0052857995,0.00023193657,0.0036744326,0.0001770109,0.001055941,0.00014038384,0.0012756735,-6.109476e-06,-2.4408102e-05,-6.109476e-06,0.00048829615,-6.109476e-06,0.0022095442,0.000854522,0.3779528,-0.4251969,-1.007874,-2.0,17.4,22.8,181.56657481193542,3.7099107867689938,1025.1783,0.0072011054,61.411514,nan,285.1053,12.155865
