date,time,lat,lon,dist,chl_nn,chl_nn_err,chl_oc,chl_oc_err,Oa01_reflectance,Oa01_reflectance_err,Oa02_reflectance,Oa02_reflectance_err,Oa03_reflectance,Oa03_reflectance_err,Oa04_reflectance,Oa04_reflectance_err,Oa05_reflectance,Oa05_reflectance_err,Oa06_reflectance,Oa06_reflectance_err,Oa07_reflectance,Oa07_reflectance_err,Oa08_reflectance,Oa08_reflectance_err,Oa09_reflectance,Oa09_reflectance_err,Oa10_reflectance,Oa10_reflectance_err,Oa11_reflectance,Oa11_reflectance_err,Oa12_reflectance,Oa12_reflectance_err,Oa16_reflectance,Oa16_reflectance_err,Oa17_reflectance,Oa17_reflectance_err,Oa18_reflectance,Oa18_reflectance_err,Oa21_reflectance,Oa21_reflectance_err,tsm_nn,tsm_nn_err,kd490,kd490_err,iwv,iwv_er,wind_direcction,wind_velocity,pressure,ozone,humidity,pressure_ref,temperature,vapour
2017-11-01,10:19:37.111399,37.751718,-0.753721,0.0014013311338137865,0.7559054,-0.015748024,1.4173229,0.7559054,0.013525799,0.0018066913,0.010284737,0.0016602129,0.008270517,0.0014221668,0.011822864,0.001055941,0.014697716,0.00090944767,0.02513504,0.0005981624,0.009314254,0.00036011636,0.008178964,0.00026856363,0.008142337,0.0002502501,0.0077211857,0.0002502501,0.0054872334,0.00019532442,0.0017334521,0.00014038384,0.002099678,-6.109476e-06,0.0011474937,-6.109476e-06,0.00046998262,-6.109476e-06,0.0038941652,0.0007812679,0.9291339,0.47244096,-0.14566934,-0.88976383,29.399998,39.3,1.3294529,4.041048423340487,1021.88196,0.005887638,84.759995,nan,291.79932,24.129988
2017-11-02,09:53:26.210353,37.750042,-0.750389,0.0024929795158801396,0.6299212,-0.031496048,--,--,-0.010773033,0.0018799454,-0.016321301,0.0017883927,-0.01068148,0.0016052723,-0.0020203292,0.00125736,0.0031617135,0.001092568,0.016730249,0.0007263422,0.0034363866,0.00048829615,0.004626602,0.00034180284,0.0036744326,0.0003235042,0.003930792,0.0003235042,0.0028138012,0.0002502501,0.00061647594,0.0001770109,0.0010742545,-6.109476e-06,0.00041505694,-6.109476e-06,0.00068971515,-6.109476e-06,0.0057252795,0.0011108816,0.8503938,0.18897629,--,--,26.999998,36.899998,1.0459768,3.6027982373986274,1019.322,0.005743635,28.805397,nan,292.32205,20.934105
2017-11-04,10:42:03.603181,37.750676,-0.751502,0.0013028783851918202,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,180.88033378124237,5.992191524140435,1012.5861,0.0062083146,65.85043,nan,293.05225,27.017054
2017-11-05,10:15:52.703747,37.750126,-0.753899,0.0012165930242265942,0.83464575,0.062992096,1.2283463,0.40944886,0.008746609,0.0024842024,0.0063661635,0.0020813644,0.006860569,0.0013855398,0.011548206,0.0007812679,0.013544112,0.00061647594,0.021253094,0.00036011636,0.009680465,0.00023193657,0.0097720325,0.00015869737,0.009222701,0.00015869737,0.009112835,0.00015869737,0.00722678,0.00012207031,0.0036744326,0.000103756785,0.0021729171,-6.109476e-06,0.0014038533,-6.109476e-06,0.0005066097,-6.109476e-06,0.0011841208,0.00048829615,0.9448819,0.51968503,-0.29921257,-1.2086614,40.8,56.399998,-0.75641304,5.570550851962999,1016.8365,0.006719701,51.96029,nan,292.7259,18.066376
2017-11-06,09:49:41.804403,37.750837,-0.7545339999999999,0.0017385196192735621,0.96062994,0.18897629,1.3858268,0.6299212,0.0036378056,0.003216654,0.002941981,0.002703935,0.0048463345,0.0018250048,0.01131016,0.0010376275,0.016949981,0.00083620846,0.028504282,0.0005066097,0.013873711,0.0003235042,0.01218909,0.00021362305,0.011584833,0.00021362305,0.0120975375,0.00021362305,0.009076208,0.0001770109,0.004626602,0.00014038384,0.0031617135,-6.109476e-06,0.0019898117,-6.109476e-06,0.0012390465,-6.109476e-06,0.0038941652,0.000653103,0.9291339,0.51968503,0.0669291,-0.5590551,17.4,17.999998,-0.44841027,6.0079059466291485,1020.6628,0.007125917,36.283348,nan,288.6788,10.372731
2017-11-08,10:38:19.199626,37.750966,-0.7522019999999999,0.0006770157210876535,0.8031497,0.047244072,1.2913387,0.3622048,0.00810571,0.0019348711,0.0065309554,0.0016235858,0.00722678,0.0010742545,0.010705888,0.00061647594,0.014990687,0.00048829615,0.02464065,0.00028687716,0.010138243,0.00019532442,0.0088930875,0.00014038384,0.008252203,0.00014038384,0.0077761114,0.00014038384,0.006384477,0.000103756785,0.0028687418,8.545816e-05,0.0017151386,-6.109476e-06,0.0013489127,-6.109476e-06,0.00068971515,-6.109476e-06,0.0027588755,0.00048829615,0.9291339,0.48818898,-0.074803114,-0.96062994,32.399998,37.8,-0.08697047,2.2055388615665867,1020.0,0.006753871,41.240246,nan,290.30933,10.687292
2017-11-09,10:12:08.301505,37.749801999999995,-0.753323,0.0010004112487400178,0.7874017,0.031496048,1.480315,0.8031497,0.0021729171,0.0024292767,0.00063478947,0.0020447373,0.0029969215,0.0013672262,0.007885978,0.0007812679,0.011511579,0.00061647594,0.020520642,0.00036011636,0.007501453,0.00023193657,0.00735496,0.0001770109,0.0072084665,0.0001770109,0.0070436746,0.0001770109,0.005505547,0.00014038384,0.0018250048,0.000103756785,0.0009277612,-6.109476e-06,0.00036011636,-6.109476e-06,0.0004516691,-6.109476e-06,0.0031251013,0.00056153536,0.8818898,0.4251969,0.114173174,-0.47637796,23.699999,30.299997,-0.045042,4.024964803896852,1022.54175,0.0070005273,46.46432,nan,286.89026,10.921085
2017-11-10,09:45:57.403905,37.751507,-0.75559,0.0029118569790764458,0.7086613,0.0,--,--,-0.004199341,0.001495406,-0.0074221045,0.0012207478,-0.0063783675,0.0007995814,0.0021179914,0.0004516691,0.006384477,0.00036011636,0.019733265,0.00030519068,0.006952122,0.0002502501,0.007061988,0.00019532442,0.0054872334,0.00021362305,0.0062013566,0.00021362305,0.0043153167,0.0001770109,0.0010010153,0.00012207031,0.0014770925,-6.109476e-06,0.0006714016,-6.109476e-06,0.00063478947,-6.109476e-06,0.0025208294,0.0008728355,0.74015737,0.18897629,--,--,14.4,21.599998,-0.37344775,5.270582250439491,1025.0878,0.0067127706,53.48594,nan,286.54608,11.133062
2017-11-12,10:34:34.804212,37.750144,-0.75144,0.0014582319865508219,0.8661418,0.07874012,1.2125983,0.12598419,0.014917448,0.0016235858,0.012115851,0.0013672262,0.012207404,0.0009277612,0.014221624,0.0005249232,0.017847225,0.00043337047,0.028192997,0.00026856363,0.0118961185,0.0001770109,0.010650963,0.00012207031,0.009991765,0.00012207031,0.009570599,0.00014038384,0.007885978,0.000103756785,0.0036744326,8.545816e-05,0.0029602945,-6.109476e-06,0.0018799454,-6.109476e-06,0.00096438825,-6.109476e-06,0.0023560226,0.00043337047,1.0551181,0.6456692,-0.24015749,-1.3740158,32.699997,39.6,-0.9540815,3.3867969850914754,1018.5898,0.0059253387,26.19457,nan,292.63882,11.89423
2017-11-13,10:08:23.908939,37.749862,-0.75359,0.0011179320044606787,0.97637796,0.22047234,--,--,0.0020081252,0.0027588755,0.00019532442,0.0023194104,0.0049562007,0.0015503466,0.009881899,0.0008728355,0.014587849,0.0007080287,0.029438153,0.00039674342,0.015027314,0.00026856363,0.014093444,0.00019532442,0.013361007,0.00019532442,0.013287753,0.00019532442,0.011712998,0.00014038384,0.005304113,0.00012207031,0.003930792,-6.109476e-06,0.0024842024,-6.109476e-06,0.001495406,-6.109476e-06,0.0015503466,0.0005798489,1.1496062,0.7559054,0.33858275,-0.22834647,23.399998,28.8,-0.19231334,6.847048687045247,1014.15594,0.0062989555,46.28084,nan,291.01312,10.673378
2017-11-14,09:42:12.969761,37.682026,-0.332866,0.42551012369752894,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.40675336,3.7973069666308685,1018.04944,0.006030104,70.509834,nan,286.96777,13.050295
2017-11-16,10:30:50.372834,37.751101999999996,-0.7512479999999999,0.0016189083255693875,0.7559054,-0.015748024,1.480315,0.6456692,0.009790346,0.0019165576,0.0071718544,0.0016052723,0.0076113194,0.001092568,0.010614336,0.00063478947,0.014313176,0.0005066097,0.026068911,0.00030519068,0.009936824,0.00021362305,0.0088930875,0.00015869737,0.0077211857,0.00015869737,0.007904291,0.00015869737,0.0064760298,0.00012207031,0.002301097,0.000103756785,0.0023743361,-6.109476e-06,0.0013855398,-6.109476e-06,0.0007263422,-6.109476e-06,0.0029602945,0.00056153536,1.007874,0.5511811,0.01968503,-0.8070866,33.899998,45.6,179.7755330055952,0.9459885912063681,1020.1262,0.0060743336,28.382114,nan,287.59778,13.362292
