date,time,lat,lon,dist,aot_868,angstrom,Rrs_411,Rrs_445,Rrs_489,Rrs_556,Rrs_667,chlor_a,chl_ocx,Kd_490,pic,poc,par,l2_flags
2017-12-01,13:06:00.193Z,37.65618,-0.7497584,0.0033056883,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741889
2017-12-02,12:42:01.331Z,37.656563,-0.7489477,0.0035406377,--,--,--,--,--,--,--,--,--,--,--,--,--,1074790465
2017-12-03,14:00:01.531Z,37.651775,-0.74296105,0.005943108,--,--,--,--,--,--,--,--,--,--,--,--,--,1610612833
2017-12-04,12:00:00.927Z,37.65467,-0.74479496,0.0043025175,--,--,--,--,--,--,--,--,--,--,--,--,20.775997,1610612833
2017-12-05,13:18:01.125Z,37.649487,-0.7474433,0.0037808053,--,--,--,--,--,--,--,--,--,--,--,--,--,1610612801
2017-12-06,13:00:01.367Z,37.650944,-0.7488363,0.002083849,--,--,--,--,--,--,--,--,--,--,--,--,20.683998,1610612801
2017-12-07,12:36:00.720Z,37.651028,-0.7540201,0.005616859,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741889
2017-12-08,13:54:00.919Z,37.654587,-0.75010604,0.0020534627,--,--,--,--,--,--,--,--,--,--,--,--,--,1610612833
2017-12-09,11:54:00.314Z,37.652,-0.7485397,0.0010518912,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741921
2017-12-10,13:12:00.513Z,37.654026,-0.74944526,0.00120565,--,--,--,--,--,--,--,--,--,--,--,--,--,1073741889
2017-12-11,12:54:00.757Z,37.655205,-0.74721795,0.0026751312,--,--,--,--,--,--,--,--,--,--,--,--,20.131996,1610612801
2017-12-12,12:30:00.111Z,37.655285,-0.7451316,0.004283074,--,--,--,--,--,--,--,--,--,--,--,--,--,1610612801
2017-12-16,12:48:00.190Z,37.65539,-0.75118166,0.00337717,0.0212,-0.045699835,0.0017920025,0.0036239997,0.0050760023,0.009088002,0.0038399994,8.957405,8.957405,0.5852,--,525.6001,20.343998,1610615104
2017-12-17,12:30:00.448Z,37.65116,-0.75071156,0.0026917704,0.038599998,0.13989997,0.0021940023,0.004578002,0.0060180016,0.010423999,0.005152002,8.044435,8.044435,0.5294,--,475.7998,20.339996,1610615104
2017-12-18,12:12:00.707Z,37.65611,-0.750898,0.0037449657,--,--,--,--,--,--,--,--,--,--,--,--,19.851997,1610613312
2017-12-19,13:30:00.923Z,37.657734,-0.7452922,0.005853275,--,--,--,--,--,--,--,--,--,--,--,--,14.583996,1073742400
2017-12-20,13:12:01.182Z,37.654682,-0.7482153,0.0017463305,0.1813,0.2988,0.002080001,0.0035960004,0.0053620003,0.0097980015,0.003908001,9.589602,9.589602,0.6242,--,573.0,20.223999,1073744192
2017-12-21,12:48:00.551Z,37.6487,-0.7520546,0.005430956,0.0791,0.16890001,0.0038360022,0.0054720007,0.007204,0.011706002,0.0051099993,6.5515385,6.5515385,0.4396,--,446.1997,20.207996,1610615104
2017-12-22,12:30:00.809Z,37.64936,-0.7492665,0.0036992664,0.0246,0.2672,0.0019440018,0.0041160025,0.0057500005,0.008942001,0.0036480017,5.708546,5.708546,0.38939998,--,453.1997,20.191998,1610615104
2017-12-23,12:12:01.067Z,37.655224,-0.74993026,0.0024843463,0.076,0.7033,0.004032001,0.0057860017,0.0064560026,0.008562002,0.0036699995,3.5474932,3.5474932,0.2622,0.004031997,304.7998,20.267998,536873280
2017-12-24,11:54:01.326Z,37.65463,-0.75296104,0.0044859545,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2017-12-25,13:12:01.542Z,37.649673,-0.7484717,0.003366448,0.078099996,1.0514001,0.0023160018,0.0035619996,0.0046820007,0.007488001,0.0028179996,6.230782,6.230782,0.4204,--,438.1997,20.261997,1073744192
2017-12-26,12:54:00.016Z,37.65556,-0.7491014,0.002554423,--,--,--,--,--,--,--,--,--,--,--,--,16.685997,1073742400
2017-12-27,12:36:00.276Z,37.64755,-0.7529682,0.006901034,--,--,--,--,--,--,--,--,--,--,--,--,8.373997,1073742400
2017-12-28,13:54:00.493Z,37.654797,-0.7532424,0.00480901,--,--,--,--,--,--,--,--,--,--,--,--,20.438,1073742432
2017-12-29,13:36:00.753Z,37.651295,-0.74375147,0.0053098607,0.0361,-0.01549983,0.00029000267,0.0028120019,0.0045460016,0.008712001,0.0037400015,11.2593155,11.2593155,0.7284,--,654.3999,20.405998,1073744192
2018-01-01,12:42:00.046Z,37.648632,-0.75249153,0.005758006,0.0335,0.16289997,0.0009680018,0.0026040003,0.0040920004,0.0073660016,0.003171999,9.124644,9.124644,0.5954,--,595.6001,20.725998,1610615104
2018-01-02,12:24:00.302Z,37.653713,-0.75459784,0.0058672084,--,--,--,--,--,--,--,--,--,--,--,--,20.851997,1610613312
2018-01-04,13:24:00.775Z,37.65232,-0.7519883,0.0032938295,0.018299999,0.26999998,0.00055000186,0.0021640025,0.0035280026,0.0072920024,0.0026280023,14.626523,14.626523,0.9446,--,714.0,21.005997,1073744192
2018-01-08,13:48:01.772Z,37.65193,-0.7531871,0.004549853,0.0647,0.2665,-0.004003998,0.000114001334,0.0017880015,0.0048619993,0.0020419993,39.943943,39.943943,2.8128,--,--,21.345997,1078462816
2018-01-14,11:54:00.634Z,37.65618,-0.7478951,0.0032740734,--,--,--,--,--,--,--,--,--,--,--,--,12.055996,1073742432
2018-01-17,12:42:00.477Z,37.649986,-0.75148916,0.004078256,0.027199998,0.63970006,0.00081000105,0.0022279993,0.003718,0.0066340007,0.0021100007,8.864963,8.864963,0.5796,--,628.1997,23.185997,1610615104
2018-01-19,12:06:00.998Z,37.653545,-0.74780256,0.0010986101,--,--,--,--,--,--,--,--,--,--,--,--,7.1239967,1073742432
2018-01-20,13:24:01.215Z,37.651226,-0.7475809,0.0021582844,--,--,--,--,--,--,--,--,--,--,--,--,18.251999,1073742400
2018-01-21,13:06:01.476Z,37.653496,-0.7531975,0.0044513373,0.036,0.38890004,0.00065600127,0.0026060008,0.0040660016,0.007414002,0.002332002,9.51851,9.51851,0.6198,--,599.0,23.91,1073744192
2018-01-22,12:48:01.742Z,37.652534,-0.74678594,0.0020451008,0.0409,-0.044100046,0.002572,0.004896,0.00691,0.011408001,0.0037980005,6.887284,6.887284,0.4596,--,487.1997,24.245998,1610615104
2018-01-23,12:30:00.220Z,37.653355,-0.74686486,0.0019341229,0.022499999,0.76530004,0.0020620003,0.0044480003,0.0061140023,0.009496,0.0030799992,5.687559,5.687559,0.38819999,--,445.1997,24.573997,1610615104
2018-01-24,13:48:00.438Z,37.65206,-0.74392235,0.0049437205,0.0958,0.7658,-0.0030359998,2.2001565e-05,0.0019499995,0.0062660016,0.0011480004,77.0208,77.0208,--,--,--,24.809998,1073742180
2018-01-25,13:30:00.703Z,37.651897,-0.750655,0.002196497,--,--,--,--,--,--,--,--,--,--,--,--,19.168,1073742400
2018-01-26,13:12:00.969Z,37.65293,-0.7503118,0.0015437881,--,--,--,--,--,--,--,--,--,--,--,--,8.057999,1073742400
2018-01-27,12:54:01.238Z,37.65442,-0.7507351,0.002407607,0.0405,0.7911,0.004440002,0.006678,0.008579999,0.015025999,0.008836001,8.332148,8.332148,0.547,--,470.0,25.233997,1073744192
2018-01-28,12:36:01.505Z,37.65185,-0.75082517,0.0023664848,--,--,--,--,--,--,--,--,--,--,--,--,21.635998,1073742400
2018-01-29,12:18:01.772Z,37.65477,-0.7510599,0.0028772189,--,--,--,--,--,--,--,--,--,--,--,--,15.745998,1073742400
2018-01-30,11:54:01.147Z,37.655434,-0.7489944,0.002417424,--,--,--,--,--,--,--,--,--,--,--,--,21.495998,1073742432
2018-01-31,13:18:00.478Z,37.65154,-0.7503754,0.0021880511,--,--,--,--,--,--,--,--,--,--,--,--,26.207996,1073742400
2018-02-01,13:00:00.740Z,37.65444,-0.751373,0.0029620188,--,--,--,--,--,--,--,--,--,--,--,--,26.643997,1073742400
2018-02-03,12:24:01.387Z,37.65384,-0.75169116,0.0030311442,0.039,0.857,0.0009820014,0.004544001,0.0074819997,0.015303999,0.013836,14.084115,14.084115,0.90919995,--,713.1997,27.293999,1610615104
