date,time,lat,lon,dist,chl_nn,chl_nn_err,chl_oc,chl_oc_err,Oa01_reflectance,Oa01_reflectance_err,Oa02_reflectance,Oa02_reflectance_err,Oa03_reflectance,Oa03_reflectance_err,Oa04_reflectance,Oa04_reflectance_err,Oa05_reflectance,Oa05_reflectance_err,Oa06_reflectance,Oa06_reflectance_err,Oa07_reflectance,Oa07_reflectance_err,Oa08_reflectance,Oa08_reflectance_err,Oa09_reflectance,Oa09_reflectance_err,Oa10_reflectance,Oa10_reflectance_err,Oa11_reflectance,Oa11_reflectance_err,Oa12_reflectance,Oa12_reflectance_err,Oa16_reflectance,Oa16_reflectance_err,Oa17_reflectance,Oa17_reflectance_err,Oa18_reflectance,Oa18_reflectance_err,Oa21_reflectance,Oa21_reflectance_err,tsm_nn,tsm_nn_err,kd490,kd490_err,iwv,iwv_er,wind_direcction,wind_velocity,pressure,ozone,humidity,pressure_ref,temperature,vapour
2017-11-01,10:19:37.111399,37.689474,-0.7847529999999999,0.000720208589296661,0.67716527,-0.12598431,1.464567,0.4251969,0.013470873,0.0014038533,0.008343756,0.0011291802,0.007629633,0.00068971515,0.010742515,0.00036011636,0.013965264,0.00028687716,0.024420917,0.00019532442,0.008783221,0.0001770109,0.0068056285,0.00015869737,0.0066042095,0.00015869737,0.006787315,0.00015869737,0.0044801235,0.00012207031,0.001055941,8.545816e-05,0.0011474937,-6.109476e-06,0.00061647594,-6.109476e-06,0.00068971515,-6.109476e-06,0.0024109632,0.0005981624,0.992126,0.503937,-0.062992096,-1.1496062,43.8,56.1,1.394675,4.022527599662275,1021.83905,0.0058944114,82.67938,nan,291.95056,23.80284
2017-11-02,09:53:26.210353,37.687977,-0.7824249999999999,0.0029518697925395563,0.48818898,-0.20472443,--,--,1.2204051e-05,0.0017517656,-0.0026795268,0.0016785115,0.0001770109,0.001495406,0.006109804,0.0011658072,0.011969358,0.0010193139,0.024365976,0.0006714016,0.0084902495,0.0004516691,0.0075746924,0.00030519068,0.0070070475,0.00030519068,0.0073366463,0.00028687716,0.0054139793,0.00023193657,0.0016602129,0.00015869737,0.0017334521,-6.109476e-06,0.0010010153,-6.109476e-06,0.00046998262,-6.109476e-06,0.0022278577,0.0009827018,0.8661418,0.18897629,0.8582678,0.74015737,29.099998,39.3,1.0336478,3.906625366933266,1019.27954,0.00574719,28.369009,nan,292.3449,20.848967
2017-11-04,10:42:03.603181,37.689035,-0.784675,0.0005560108201279252,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,180.7374793291092,3.961980374954027,1012.57776,0.0062145977,68.434746,nan,292.52933,26.460754
2017-11-05,10:15:52.703747,37.687853,-0.784828,0.0011423282330866836,0.8661418,0.094488144,--,--,-0.0019653887,0.0019165576,-0.0023865402,0.0017700791,-0.00031739473,0.0015503466,0.0066408217,0.0011291802,0.011511579,0.00096438825,0.022534862,0.0005981624,0.009277627,0.00036011636,0.0086916685,0.0002502501,0.008307144,0.00023193657,0.008819848,0.00023193657,0.006109804,0.0001770109,0.0015503466,0.00012207031,0.0016602129,-6.109476e-06,0.00090944767,-6.109476e-06,0.000854522,-6.109476e-06,-0.0015259236,0.0005249232,1.007874,0.5826771,--,--,39.3,50.699997,-0.7555057,5.438737464262077,1016.931,0.0067100576,53.213768,nan,292.85294,18.093037
2017-11-06,09:49:41.804403,37.688986,-0.788245,0.0030253972056739254,0.9448819,0.18897629,--,--,-0.0029724985,0.003656119,-0.004272595,0.0030701607,-0.0011780113,0.0020447373,0.006860569,0.0011474937,0.01407513,0.00090944767,0.025940731,0.0005249232,0.011529893,0.00034180284,0.01068759,0.00023193657,0.01030305,0.00023193657,0.010193184,0.00023193657,0.0080874115,0.0001770109,0.0030335337,0.00014038384,0.0033265203,-6.109476e-06,0.0020264238,-6.109476e-06,0.0012756735,-6.109476e-06,0.0033631474,0.00068971515,0.91338587,0.503937,--,--,16.499998,17.4,-0.37985945,6.304000552853809,1020.6498,0.007118959,38.227943,nan,288.6746,10.4502
2017-11-08,10:38:19.199626,37.688961,-0.783988,0.0012327001063113295,0.77165365,0.047244072,1.480315,0.48818898,0.002502516,0.0011841208,0.00043337047,0.00096438825,0.002301097,0.0005798489,0.007116914,0.00030519068,0.012005985,0.0002502501,0.0235786,0.0001770109,0.008563489,0.00015869737,0.007739499,0.00014038384,0.0068422556,0.00014038384,0.0070070475,0.00014038384,0.0051576346,0.000103756785,0.0013672262,8.545816e-05,0.0015503466,-6.109476e-06,0.000854522,-6.109476e-06,0.0007080287,-6.109476e-06,0.0013306141,0.0005066097,0.9448819,0.48818898,0.44488192,-0.38188982,35.999996,41.399998,-0.1250212,2.1437176924635457,1020.02026,0.0067737736,40.974495,nan,290.3014,10.653423
2017-11-09,10:12:08.301505,37.687653999999995,-0.784816,0.001334571771061216,0.96062994,0.20472431,1.480315,0.4409449,0.0052491874,0.0007263422,0.0038026124,0.000653103,0.005432293,0.0005249232,0.011621445,0.00041505694,0.016711935,0.00036011636,0.030939668,0.00026856363,0.014130071,0.00021362305,0.0135075,0.0001770109,0.012024298,0.0001770109,0.012408823,0.0001770109,0.011108741,0.00014038384,0.0031067878,0.000103756785,0.0032715797,-6.109476e-06,0.0020264238,-6.109476e-06,0.0014404804,-6.109476e-06,0.0009827018,0.0005981624,1.1181102,0.72440934,0.14960623,-0.88976383,24.3,30.899998,-0.028150767,4.318994368071136,1022.51807,0.006997244,45.0743,nan,286.88712,10.767108
2017-11-10,09:45:57.403905,37.688972,-0.782797,0.002423638663683243,0.5669291,-0.094488144,--,--,-0.018372148,0.0013672262,-0.01972717,0.0011291802,-0.015863523,0.00076296926,-0.0059389025,0.00043337047,6.714463e-05,0.00036011636,0.017554253,0.00034180284,0.0036744326,0.00028687716,0.004297003,0.00023193657,0.0035462528,0.00023193657,0.003784299,0.00023193657,0.0045167357,0.0001770109,0.0010742545,0.00014038384,0.0013123006,-6.109476e-06,0.000653103,-6.109476e-06,0.0006714016,-6.109476e-06,0.0015869588,0.0009460747,0.7559054,0.047244072,--,--,16.199999,17.4,-0.4461998,4.485487648359359,1025.2057,0.006697894,51.142673,nan,286.5985,10.374765
2017-11-12,10:34:34.804212,37.688511,-0.784947,0.0004967614639860534,0.89763784,0.14173222,1.480315,0.34645677,0.0075197667,0.0005249232,0.0047547817,0.0004516691,0.00546892,0.00034180284,0.009900212,0.00026856363,0.014404744,0.0002502501,0.027094334,0.00021362305,0.01068759,0.0001770109,0.009717092,0.00014038384,0.008728296,0.00014038384,0.008764923,0.00014038384,0.006988734,0.000103756785,0.0018616319,8.545816e-05,0.0020447373,-6.109476e-06,0.0011474937,-6.109476e-06,0.0009277612,-6.109476e-06,0.000854522,0.00046998262,1.0708661,0.66141725,0.16141725,-0.97244096,41.399998,44.1,-1.148208,3.070965808760187,1018.6541,0.005927847,27.299774,nan,292.77667,12.146923
2017-11-13,10:08:23.908939,37.687801,-0.785783,0.00125782405450825,0.97637796,0.23622036,--,--,-0.011066005,0.001696825,-0.012146369,0.0015869588,-0.006488234,0.0014038533,0.002978608,0.0010742545,0.010962248,0.0009277612,0.030115664,0.0005798489,0.015155494,0.0003784299,0.013708919,0.00026856363,0.012427136,0.0002502501,0.012976468,0.0002502501,0.012280643,0.00019532442,0.0031251013,0.00014038384,0.0031434,-6.109476e-06,0.0017517656,-6.109476e-06,0.0015686452,-6.109476e-06,0.0022644699,0.0007263422,1.2283463,0.8031497,--,--,19.8,23.399998,-0.24985492,7.217296745919665,1014.201,0.006295274,47.385086,nan,291.0828,10.608693
2017-11-14,09:42:12.969761,37.617807,-0.34331999999999996,0.447586509263709,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.4373002,3.7074473547643962,1018.0238,0.0060336413,70.84496,nan,287.05453,13.181707
2017-11-16,10:30:50.372834,37.689173,-0.7837759999999999,0.0014651883810959724,0.7559054,0.031496048,--,--,0.005066067,0.001092568,0.00358288,0.00090944767,0.0030701607,0.0005981624,0.0074831396,0.00030519068,0.011676386,0.0002502501,0.023926511,0.00019532442,0.009186074,0.00015869737,0.008124024,0.00014038384,0.0070070475,0.00014038384,0.007116914,0.00014038384,0.0058351457,0.000103756785,0.0016602129,8.545816e-05,0.0018433183,-6.109476e-06,0.0010742545,-6.109476e-06,0.0007263422,-6.109476e-06,0.001458779,0.0005798489,0.96062994,0.48818898,0.45669293,-0.34645665,36.6,49.199997,179.8680039048195,0.9957093093506207,1020.12006,0.0060784444,27.506363,nan,287.9007,13.560854
2017-11-17,10:04:39.478582,37.688694999999996,-0.784926,0.0003739837324030385,0.5826771,-0.14173234,--,--,-0.0006469935,0.0016052723,-0.0043458343,0.0015137196,-0.0017090291,0.0013489127,0.0040772706,0.001055941,0.01055941,0.00090944767,0.025702685,0.0005981624,0.008380383,0.00039674342,0.007702872,0.00026856363,0.0060548782,0.00026856363,0.0063295364,0.0002502501,0.0053590536,0.00019532442,0.0012756735,0.00014038384,0.0014221668,-6.109476e-06,0.0007263422,-6.109476e-06,0.00081789494,-6.109476e-06,0.0009277612,0.00076296926,0.8503938,0.2677164,--,--,30.599998,39.3,180.27558824419975,0.42519137307787813,1020.6394,0.006136709,33.04947,nan,287.90314,15.348202
2017-11-20,10:27:05.991850,37.688235999999996,-0.786349,0.0013229276821146206,0.7559054,-0.031496048,--,--,0.00836207,0.0012207478,0.005377367,0.00096438825,0.0036927462,0.0005981624,0.0077761114,0.00034180284,0.011676386,0.00028687716,0.024622336,0.00021362305,0.009057894,0.00021362305,0.007904291,0.00015869737,0.007061988,0.00015869737,0.007464826,0.00015869737,0.0059999377,0.00012207031,0.0017334521,8.545816e-05,0.001696825,-6.109476e-06,0.001092568,-6.109476e-06,0.0007080287,-6.109476e-06,-0.00088503957,0.00054323673,1.023622,0.5669291,0.4330709,-0.40551186,34.8,45.899998,180.6155720949173,0.5291790004308614,1023.7749,0.0060806964,30.688263,nan,288.4593,13.136158
2017-11-21,10:00:55.054392,37.68961,-0.787477,0.002358209645494239,0.6299212,-0.062992096,--,--,0.0007080287,0.0009460747,-0.006030455,0.00081789494,-0.0030640513,0.000653103,0.0031983405,0.0005066097,0.010028377,0.0004516691,0.024658963,0.00034180284,0.007977545,0.00028687716,0.0074465126,0.00021362305,0.006421089,0.00021362305,0.006549269,0.00021362305,0.004828036,0.00015869737,0.0014404804,0.00012207031,0.0012024343,-6.109476e-06,0.00090944767,-6.109476e-06,0.00061647594,-6.109476e-06,0.0023194104,0.00076296926,0.7874017,0.18897629,--,--,16.199999,17.999998,180.37093776464462,1.4324659307678205,1021.84534,0.005993298,24.773811,nan,289.7621,10.064898
2017-11-24,10:23:21.571258,37.689799,-0.7855,0.0009168473766668879,0.6929133,-0.031496048,--,--,0.00019532442,0.0011841208,-0.001068145,0.0009460747,0.00019532442,0.0005981624,0.0046815425,0.00036011636,0.009588912,0.00030519068,0.022095397,0.00023193657,0.007702872,0.00023193657,0.0071352273,0.00015869737,0.0059633106,0.0001770109,0.0060914904,0.0001770109,0.0053224266,0.00014038384,0.0011108816,0.000103756785,0.0015503466,-6.109476e-06,0.0006714016,-6.109476e-06,0.0010010153,-6.109476e-06,0.0014038533,0.000653103,0.91338587,0.40944886,1.0,0.7637794,40.8,55.199997,180.5724734067917,3.4735305416287003,1020.56445,0.005707619,27.2663,nan,291.00803,15.745779
2017-11-25,09:57:10.680202,37.690093999999995,-0.7856829999999999,0.0012564492875112643,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,181.02143514156342,4.511622543809738,1019.1643,0.0062733255,26.454271,nan,290.78174,18.891226
2017-11-28,10:19:37.156452,37.687529999999995,-0.784474,0.0015828213203370612,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,181.03081047534943,5.779467052864671,1018.9765,0.006334731,72.23142,nan,288.3723,28.145018
2017-11-29,09:53:26.265771,37.689498,-0.7883359999999999,0.003167888806776461,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.33567384,2.633538858503547,1005.09766,0.006228453,80.02563,nan,288.88226,29.66195
2017-12-01,10:42:03.634064,37.688238999999996,-0.7861579999999999,0.0011624485847149166,0.8661418,0.15748024,1.480315,0.5669291,0.0035279393,0.0007263422,-2.4408102e-05,0.00061647594,0.0031067878,0.0005066097,0.009259313,0.00039674342,0.013214514,0.0003784299,0.024732202,0.00026856363,0.01345256,0.00023193657,0.009881899,0.0001770109,0.0088930875,0.0001770109,0.009021267,0.0001770109,0.007025361,0.00014038384,0.0018982589,0.000103756785,0.0018982589,-6.109476e-06,0.0011291802,-6.109476e-06,0.00089113414,-6.109476e-06,0.0007080287,0.00061647594,1.0866141,0.6299212,0.114173174,-0.8307086,29.999998,36.6,181.48635292053223,4.152940943517459,1016.33386,0.0064900727,35.575928,nan,284.98645,7.6779356
2017-12-02,10:15:52.743745,37.690276,-0.785863,0.0014953223238125032,0.91338587,0.20472431,--,--,-0.007312238,0.001092568,-0.008905306,0.0010376275,-0.0029175729,0.0009277612,0.007263407,0.0007446557,0.01451461,0.0006714016,0.030536816,0.00039674342,0.020703763,0.00034180284,0.01552172,0.00026856363,0.014056832,0.00026856363,0.014093444,0.00026856363,0.011767939,0.00019532442,0.0031617135,0.00015869737,0.0031434,-6.109476e-06,0.0021729171,-6.109476e-06,0.001458779,-6.109476e-06,-0.002111882,0.0009277612,1.2440944,0.7559054,--,--,10.499999,14.4,-0.80399036,9.547607845781819,1020.414,0.0076977084,21.505445,nan,282.13165,5.117626
2017-12-03,09:49:41.853652,37.689923,-0.78793,0.0028874286817340065,0.992126,0.23622036,1.480315,0.8031497,-0.004913479,0.0040040314,-0.0076601505,0.003381446,3.0517578e-05,0.0022827834,0.012207404,0.001293987,0.020154431,0.0010376275,0.037147135,0.0005981624,0.024018064,0.00039674342,0.016583756,0.00028687716,0.01521042,0.00028687716,0.014661089,0.00028687716,0.012024298,0.00021362305,0.0037659854,0.0001770109,0.0037110448,-6.109476e-06,0.002539143,-6.109476e-06,0.0016418993,-6.109476e-06,0.004132211,0.0008728355,1.2125983,0.7874017,0.33858275,-0.14566934,12.299999,17.999998,-0.5693121,4.296317424644376,1025.9224,0.0073117707,29.50355,nan,280.79297,5.9287024
2017-12-05,10:38:19.222985,37.68917,-0.783551,0.0016869553438365436,0.8188977,0.07874012,1.2125983,0.094488144,0.0080507845,0.0007263422,0.0060365647,0.00063478947,0.0076479465,0.0005249232,0.013086334,0.00043337047,0.01835993,0.00039674342,0.029126868,0.00026856363,0.015704826,0.0002502501,0.010596022,0.00019532442,0.009387493,0.00019532442,0.0095523,0.00019532442,0.0071352273,0.00014038384,0.0017883927,0.000103756785,0.0018982589,-6.109476e-06,0.0009827018,-6.109476e-06,0.0009827018,-6.109476e-06,-0.00018921494,0.00063478947,1.1023622,0.6456692,-0.122047305,-1.2677165,29.399998,37.499996,0.091263786,3.5135631625676473,1035.8206,0.006101638,15.413118,nan,283.49005,10.069445
2017-12-06,10:12:08.333046,37.68811,-0.784627,0.0010087431447585826,0.72440934,-0.07874012,1.4015749,0.6299212,0.01231727,0.0025208294,0.009533986,0.00213629,0.0076845586,0.0014770925,0.011712998,0.0008728355,0.015869632,0.0007080287,0.026929528,0.0004516691,0.012482077,0.00030519068,0.007904291,0.00023193657,0.00621967,0.00023193657,0.0064943433,0.00023193657,0.005139321,0.0001770109,0.000854522,0.00015869737,0.001092568,-6.109476e-06,0.00030519068,-6.109476e-06,0.00081789494,-6.109476e-06,0.0025574565,0.0007995814,1.023622,0.5511811,-0.051181078,-0.8188976,25.499998,35.999996,0.06834949,2.5602102378301077,1033.9639,0.006032341,17.267365,nan,285.0521,11.482822
2017-12-07,09:45:57.443231,37.688108,-0.784154,0.0013437732294180975,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.66844535,1.364605891817325,1031.2231,0.006171858,11.540274,nan,285.28894,11.830609
