date,time,lat,lon,dist,chl_nn,chl_nn_err,chl_oc,chl_oc_err,Oa01_reflectance,Oa01_reflectance_err,Oa02_reflectance,Oa02_reflectance_err,Oa03_reflectance,Oa03_reflectance_err,Oa04_reflectance,Oa04_reflectance_err,Oa05_reflectance,Oa05_reflectance_err,Oa06_reflectance,Oa06_reflectance_err,Oa07_reflectance,Oa07_reflectance_err,Oa08_reflectance,Oa08_reflectance_err,Oa09_reflectance,Oa09_reflectance_err,Oa10_reflectance,Oa10_reflectance_err,Oa11_reflectance,Oa11_reflectance_err,Oa12_reflectance,Oa12_reflectance_err,Oa16_reflectance,Oa16_reflectance_err,Oa17_reflectance,Oa17_reflectance_err,Oa18_reflectance,Oa18_reflectance_err,Oa21_reflectance,Oa21_reflectance_err,tsm_nn,tsm_nn_err,kd490,kd490_err,iwv,iwv_er,wind_direcction,wind_velocity,pressure,ozone,humidity,pressure_ref,temperature,vapour
2020-01-06,10:43:49.838425,37.695845,-0.810863,0.00040217223300305393,0.6299212,-0.14173234,1.2440944,0.062992096,0.004626602,0.0011658072,0.0060548782,0.00096438825,0.007318333,0.00061647594,0.014551222,0.0003784299,0.020264298,0.00034180284,0.032862335,0.00026856363,0.016309097,0.0002502501,0.009332567,0.00021362305,0.007959232,0.00021362305,0.008746609,0.00023193657,0.0048097223,0.00015869737,0.0012207478,0.00014038384,0.0013855398,-6.109476e-06,0.0007080287,-6.109476e-06,0.00061647594,-6.109476e-06,0.00125736,0.00089113414,1.1023622,0.5826771,-0.11023617,-1.3267717,33.6,46.499996,0.08602518,1.084542826222584,1029.7075,0.0073138243,25.70624,nan,283.2605,11.772734
2020-01-07,10:17:38.910744,37.696436,-0.810701,0.0009341845668787305,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,178.91060960292816,0.13531026258011286,1031.5154,0.0072897854,32.16648,nan,283.37573,12.694326
2020-01-08,09:51:27.938277,37.694986,-0.8134549999999999,0.002334544581926489,0.66141725,-0.20472443,0.72440934,-0.3779528,0.029767752,0.0037659854,0.032386243,0.003180027,0.025867492,0.0022095442,0.02619709,0.0013123006,0.03123264,0.0010742545,0.03751336,0.00068971515,0.01955016,0.00046998262,0.011108741,0.00034180284,0.01118198,0.00034180284,0.010467857,0.00034180284,0.007794425,0.00026856363,0.0029053688,0.00023193657,0.0020813644,-6.109476e-06,0.00090944767,-6.109476e-06,0.0007812679,-6.109476e-06,0.0050843805,0.0011841208,1.0393701,0.503937,-0.52362204,-1.6929134,27.599998,39.3,0.8832139,0.9774418460800879,1029.5298,0.007243041,31.79168,nan,284.06323,14.6926
2020-01-10,10:40:05.145966,37.696619,-0.810913,0.0010078040012783949,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.19291775,3.418877757745965,1024.3254,0.0076980153,85.35924,nan,285.40155,16.957539
2020-01-18,10:32:35.522969,37.696214999999995,-0.8103009999999999,0.0010737437799551576,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1.0203078,2.2264067843030984,1030.5984,0.0074655083,69.165955,nan,285.51663,20.843708
2020-01-19,10:06:24.503778,37.696594999999995,-0.810153,0.0014190554975005852,0.2992127,-0.29921257,1.023622,0.3622048,0.006146431,0.0013489127,0.008270517,0.0012756735,0.0057985187,0.0011658072,0.009881899,0.0009460747,0.011676386,0.0008728355,0.016565442,0.00054323673,0.002978608,0.00046998262,0.00090944767,0.00036011636,-0.00028076768,0.00036011636,-0.0005554408,0.00034180284,-0.00048218668,0.00026856363,0.00061647594,0.00019532442,0.0001770109,-6.109476e-06,-6.109476e-06,-6.109476e-06,0.00030519068,-6.109476e-06,0.010742515,0.0014038533,0.72440934,0.047244072,-0.39370084,-1.2086614,20.4,29.999998,-0.34377074,6.412563927263837,1014.94653,0.008836108,82.379715,nan,284.53696,14.708332
2020-01-22,10:28:50.638868,37.696887,-0.8110259999999999,0.001243208914457568,0.9291339,0.17322826,1.480315,0.6456692,0.011603132,0.00089113414,0.0086916685,0.00076296926,0.00735496,0.0005798489,0.012134165,0.00046998262,0.012884915,0.0004516691,0.024182871,0.00034180284,0.013635665,0.00034180284,0.007116914,0.0002502501,0.0060365647,0.0002502501,0.0071718544,0.0002502501,0.004736468,0.00019532442,0.001092568,0.00014038384,0.001696825,-6.109476e-06,0.0007812679,-6.109476e-06,0.000653103,-6.109476e-06,0.008032471,0.0011841208,1.1811023,0.7559054,-0.22834647,-1.3503938,24.899998,36.6,0.6498131,5.315569385482942,1017.3632,0.008838734,66.77179,nan,285.71603,16.53302
2020-01-23,10:02:39.616819,37.694967,-0.810885,0.0007685821394003696,0.7086613,-0.047244072,--,--,-0.05120395,0.001055941,-0.039631337,0.0009277612,-0.021100491,0.00076296926,0.0068971813,0.00056153536,0.01821345,0.00054323673,0.05437787,0.00036011636,0.029071927,0.00036011636,0.013745531,0.00036011636,0.01131016,0.0003784299,0.012683496,0.00039674342,0.008856475,0.00030519068,0.00213629,0.00026856363,0.0025940686,-6.109476e-06,0.0013306141,-6.109476e-06,0.0007446557,-6.109476e-06,0.006311223,0.0021912307,1.3543308,0.6929133,--,--,22.8,33.6,1.1989057,2.775456676608448,1020.2159,0.00799573,71.96307,nan,285.57562,16.217484
2020-01-26,10:25:05.698518,37.69699,-0.8127639999999999,0.002038877118659424,0.9448819,0.15748024,--,--,0.0018982589,0.00213629,0.0047730953,0.0017883927,0.0050843805,0.0012207478,0.014221624,0.0007080287,0.017169714,0.00056153536,0.036176637,0.00034180284,0.02337718,0.00023193657,0.012005985,0.0001770109,0.009259313,0.0001770109,0.011493266,0.0001770109,0.012427136,0.00014038384,0.0025208294,0.00012207031,0.0026856363,-6.109476e-06,0.0011658072,-6.109476e-06,0.0014770925,-6.109476e-06,0.0039124787,0.0006714016,1.4173229,0.9448819,0.102362156,-0.78346455,31.199999,38.999996,-1.5089866,4.291402835187848,1022.1387,0.0072946614,76.40378,nan,286.48532,14.775493
2020-01-27,09:58:54.629308,37.694704,-0.8112199999999999,0.0009549501060270527,0.89763784,0.11023617,--,--,-0.0021851212,0.0033448339,3.0517578e-05,0.0028321147,0.0016418993,0.0019348711,0.012848288,0.0011291802,0.017426074,0.00090944767,0.036103398,0.00056153536,0.020392463,0.0003784299,0.010632649,0.00026856363,0.009570599,0.00026856363,0.010669276,0.00026856363,0.009662166,0.00021362305,0.0025940686,0.0001770109,0.0028870553,-6.109476e-06,0.0014770925,-6.109476e-06,0.00125736,-6.109476e-06,0.0049195886,0.0009460747,1.1023622,0.7086613,0.24409437,-0.34645665,21.3,27.899998,181.2526525259018,2.7783648629759425,1025.237,0.0071971696,56.310486,nan,285.15472,11.855213
