date,time,lat,lon,dist,chl_nn,chl_nn_err,chl_oc,chl_oc_err,Oa01_reflectance,Oa01_reflectance_err,Oa02_reflectance,Oa02_reflectance_err,Oa03_reflectance,Oa03_reflectance_err,Oa04_reflectance,Oa04_reflectance_err,Oa05_reflectance,Oa05_reflectance_err,Oa06_reflectance,Oa06_reflectance_err,Oa07_reflectance,Oa07_reflectance_err,Oa08_reflectance,Oa08_reflectance_err,Oa09_reflectance,Oa09_reflectance_err,Oa10_reflectance,Oa10_reflectance_err,Oa11_reflectance,Oa11_reflectance_err,Oa12_reflectance,Oa12_reflectance_err,Oa16_reflectance,Oa16_reflectance_err,Oa17_reflectance,Oa17_reflectance_err,Oa18_reflectance,Oa18_reflectance_err,Oa21_reflectance,Oa21_reflectance_err,tsm_nn,tsm_nn_err,kd490,kd490_err,iwv,iwv_er,wind_direcction,wind_velocity,pressure,ozone,humidity,pressure_ref,temperature,vapour
2017-11-01,10:19:37.111399,37.814549,-0.786933,0.0020020132703373076,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.3074013,3.7925193471310523,1021.93494,0.005880532,84.57497,nan,291.7752,24.067482
2017-11-02,09:53:26.210353,37.812394,-0.7855789999999999,0.0006313308440109909,1.0866141,0.45669293,--,--,-0.059407324,0.00096438825,-0.05318156,0.00083620846,-0.036939606,0.0006714016,-0.017236859,0.0005066097,-0.0038697422,0.0004516691,0.025959045,0.00039674342,0.037971124,0.00036011636,0.045332193,0.0003235042,0.048408464,0.00034180284,0.04818873,0.0003784299,0.06408276,0.0003235042,0.079812005,0.0003235042,0.09167759,-6.109476e-06,0.070125446,-6.109476e-06,0.06591387,-6.109476e-06,0.087850586,0.0029053688,1.8110237,0.7559054,--,--,36.899998,53.1,1.031248,3.279020541714563,1019.37006,0.0057411473,28.68626,nan,292.328,20.591267
2017-11-04,10:42:03.603181,37.813994,-0.786696,0.0014366331941755377,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,180.5708943605423,3.710896577992159,1012.54144,0.006204377,75.962036,nan,292.61304,27.027483
2017-11-05,10:15:52.703747,37.812508,-0.7871929999999999,0.0016383675273258385,1.1023622,0.45669293,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.8740158,0.8188977,--,--,36.6,53.999996,-0.73092514,5.558475480326012,1016.78467,0.0067259464,51.946194,nan,292.77048,17.88191
2017-11-06,09:49:41.804403,37.812573,-0.7888229999999999,0.003217023601809086,0.8818898,0.39370084,--,--,-0.2,0.001696825,-0.2,0.0015137196,-0.2,0.0012390465,-0.15751824,0.0009277612,-0.13250527,0.00083620846,-0.065688044,0.00068971515,-0.017236859,0.0005981624,0.00936918,0.0005249232,0.012939855,0.00054323673,0.0177923,0.00056153536,0.052070692,0.00048829615,0.09720756,0.00046998262,0.10925625,-6.109476e-06,0.08601947,-6.109476e-06,0.080690935,-6.109476e-06,0.13251136,0.0037476718,1.7165353,0.6929133,--,--,17.4,21.9,-0.5056338,5.572741592771036,1020.69916,0.007131526,36.82029,nan,288.70715,10.319857
2017-11-08,10:38:19.199626,37.81333,-0.785196,0.0005380102365215759,1.007874,0.4251969,--,--,-0.050929293,0.0007263422,-0.045509204,0.00063478947,-0.032306895,0.0005066097,-0.016211435,0.0003784299,-0.006433308,0.00034180284,0.018323317,0.00028687716,0.023194075,0.0002502501,0.026691496,0.00023193657,0.026856288,0.00023193657,0.027790159,0.0002502501,0.03603016,0.00021362305,0.043244734,0.00021362305,0.061244532,-6.109476e-06,0.039820552,-6.109476e-06,0.034345537,-6.109476e-06,0.04423353,0.0019348711,1.6220472,0.6141732,--,--,20.999998,27.3,-0.07155882,2.105647683718464,1019.99664,0.006744543,41.181797,nan,290.35187,10.6910305
2017-11-09,10:12:08.301505,37.813924,-0.783933,0.001928210215356484,1.1023622,0.45669293,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.9370079,0.8661418,--,--,20.999998,28.8,-0.06276339,3.832176197127012,1022.57635,0.006999293,46.899994,nan,286.85663,10.942372
2017-11-10,09:45:57.403905,37.813949,-0.791184,0.0056232824964255945,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.5879057,3.970695049436509,1025.2461,0.006694893,54.071762,nan,286.68906,10.212334
2017-11-12,10:34:34.804212,37.812235,-0.7855249999999999,0.000795611095067169,0.6299212,-0.062992096,--,--,-0.039667964,0.000854522,-0.039631337,0.00081789494,-0.03219703,0.0007263422,-0.02181463,0.00061647594,-0.013391525,0.00054323673,0.008197278,0.00043337047,-0.0013611317,0.00034180284,-0.0005737543,0.00026856363,-0.0014892966,0.0002502501,-0.0016907305,0.0002502501,0.0025208294,0.00019532442,0.0005798489,0.00015869737,0.0016785115,-6.109476e-06,0.0007812679,-6.109476e-06,-0.00024414062,-6.109476e-06,0.00046998262,0.0011841208,0.6929133,0.062992096,--,--,22.199999,29.699999,-0.936957,3.3038537001526365,1018.55646,0.005922077,25.248884,nan,292.487,11.65474
2017-11-13,10:08:23.908939,37.813719999999996,-0.785397,0.0007377107255549372,1.1181102,0.45669293,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.9212599,0.8503938,--,--,14.4,23.699999,-0.17583156,6.467542983597891,1014.1366,0.0062945704,45.013374,nan,290.98056,10.514671
