date,time,lat,lon,dist,aot_862,angstrom,Rrs_410,Rrs_443,Rrs_486,Rrs_551,Rrs_671,chlor_a,chl_ocx,Kd_490,pic,poc,par,l2_flags
2016-01-01,12:00:00.747Z,37.76026,-0.5865486,0.0051801554,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2016-01-02,13:18:01.567Z,37.758682,-0.58087385,0.0036896763,--,--,--,--,--,--,--,--,--,--,--,--,17.683998,1073742400
2016-01-03,13:00:01.108Z,37.755287,-0.5835358,0.0007947661,--,--,--,--,--,--,--,--,--,--,--,--,17.483997,1073742400
2016-01-04,12:42:00.646Z,37.753292,-0.58418566,0.0028739609,--,--,--,--,--,--,--,--,--,--,--,--,5.6759987,1074790976
2016-01-05,12:24:00.186Z,37.753254,-0.58190536,0.0032406573,0.057,-0.15369987,-0.007261999,-0.004354,-0.0022819974,-0.0006179996,0.0004479997,--,--,--,--,--,19.779999,1615380800
2016-01-06,12:06:01.506Z,37.75112,-0.5809776,0.0055592954,--,--,--,--,--,--,--,--,--,--,--,--,13.527996,1073742432
2016-01-07,13:24:00.544Z,37.75443,-0.58154285,0.0025535212,--,--,--,--,--,--,--,--,--,--,--,--,16.078,1073742400
2016-01-08,13:06:00.086Z,37.75852,-0.5867254,0.0040507414,0.0481,0.30340004,0.0020560026,0.002432,0.0025520027,0.0013960004,0.00020400062,0.47196984,0.47196984,0.0676,--,107.19971,20.173996,1073741888
2016-01-09,12:48:01.404Z,37.757214,-0.57943815,0.004207453,0.0513,0.47660017,0.0020200014,0.0022299998,0.0027699992,0.0022980012,0.00034800172,1.0779667,1.0779667,0.113,1.1995435e-05,200.3999,20.245998,536870976
2016-01-10,12:30:00.939Z,37.758537,-0.580145,0.0041503627,--,--,--,--,--,--,--,--,--,--,--,--,9.2979965,1073742400
2016-01-11,12:12:00.477Z,37.75733,-0.58080685,0.0029607222,--,--,--,--,--,--,--,--,--,--,--,--,19.587997,1610613312
2016-01-12,11:54:00.010Z,37.755264,-0.5886921,0.005265601,0.0295,0.44420004,0.0020240024,0.0030460022,0.0036999993,0.0022340007,0.00019999966,0.5650443,0.5650443,0.0758,1.5996397e-05,140.7998,20.759998,536871264
2016-01-13,13:12:00.817Z,37.758003,-0.58513767,0.002531913,0.1855,0.2565,-0.0006599985,0.0006360002,0.0020879991,0.0020579994,0.0002500005,1.611729,1.611729,0.147,--,650.0,20.871998,1073742144
2016-01-14,12:54:00.349Z,37.75541,-0.5854693,0.0020898916,--,--,--,--,--,--,--,--,--,--,--,--,17.853996,1073742400
2016-01-15,12:36:01.663Z,37.755524,-0.5787328,0.004789894,--,--,--,--,--,--,--,--,--,--,--,--,5.319996,1073742400
2016-01-16,12:18:01.199Z,37.753307,-0.58124495,0.0035682272,0.0381,0.3475001,0.0007060021,0.0011780001,0.0013700016,0.0014520027,0.0002700016,1.9333485,1.9333485,0.16659999,--,236.0,21.46,1610612800
2016-01-17,12:00:00.733Z,37.757347,-0.5881214,0.0048012687,0.062,0.32930017,0.0012020022,0.0019420013,0.002146002,0.00189,0.00023800135,1.2333666,1.2333666,0.1232,1.8000603e-05,186.6001,21.689999,536871264
2016-01-18,13:18:01.537Z,37.7543,-0.58589107,0.0029896176,0.0524,0.6697,0.0015400015,0.0017939992,0.0021160021,0.0016300008,0.00021599978,0.9164853,0.9164853,0.102,1.5996397e-05,171.7998,21.786,64
2016-01-19,13:00:01.067Z,37.75677,-0.583514,0.00069086964,--,--,--,--,--,--,--,--,--,--,--,--,22.105999,1073742400
2016-01-20,12:42:00.598Z,37.759876,-0.5864862,0.004835591,0.060599998,1.1015,0.005024001,0.0043560006,0.0036360025,0.0017300025,0.00020800158,0.27573326,0.27573326,0.0576,1.1995435e-05,73.3999,22.239998,536870976
2016-01-21,12:24:00.127Z,37.75487,-0.5880613,0.0047283275,--,--,--,--,--,--,--,--,--,--,--,--,22.32,1610613312
2016-01-22,12:06:01.431Z,37.76043,-0.5873241,0.0057974462,--,--,--,--,--,--,--,--,--,--,--,--,20.217999,1073742432
2016-01-23,13:24:00.451Z,37.75605,-0.58481455,0.0013247072,--,--,--,--,--,--,--,--,--,--,--,--,20.107998,1073742400
2016-01-24,13:06:01.757Z,37.754555,-0.58568317,0.0026715992,0.0543,1.6589,0.0036900006,0.0040380023,0.0036460012,0.001476001,0.000116001815,0.24156699,0.24156699,0.047799997,--,67.19971,23.071999,1073741888
2016-01-25,12:48:01.279Z,37.75694,-0.5800725,0.0035237996,--,--,--,--,--,--,--,--,--,--,--,--,14.651997,1073742400
2016-01-26,12:30:00.798Z,37.75849,-0.5889396,0.005958901,--,--,--,--,--,--,--,--,--,--,--,--,10.971996,1073742400
2016-01-27,12:12:00.316Z,37.75308,-0.57876426,0.0055988794,--,--,--,--,--,--,--,--,--,--,--,--,21.289997,1073742400
2016-01-28,11:54:01.614Z,37.754253,-0.5827902,0.0019567325,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2016-01-29,13:12:00.630Z,37.752827,-0.58707005,0.004837713,--,--,--,--,--,--,--,--,--,--,--,--,14.417999,1073742400
2016-01-30,12:54:00.150Z,37.755302,-0.583551,0.0007805695,0.1372,1.1248001,0.002877999,0.0035400018,0.003594,0.0016399994,0.00025800243,0.3455888,0.3455888,0.055,1.3999641e-05,85.6001,24.863998,64
2016-01-31,12:36:01.453Z,37.75815,-0.586656,0.0037811375,--,--,--,--,--,--,--,--,--,--,--,--,21.994,1073742400
2016-02-01,12:18:00.977Z,37.75342,-0.58614147,0.0037548244,0.0273,1.2998,0.0031579994,0.003192,0.0032900013,0.0014699996,0.00011000037,0.3333178,0.3333178,0.0536,--,85.19971,25.373997,1610612800
2016-02-02,12:00:00.503Z,37.75457,-0.58623296,0.0031312532,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2016-02-03,13:18:01.309Z,37.755188,-0.58318865,0.0009421948,--,--,--,--,--,--,--,--,--,--,--,--,24.155998,1073742400
2016-02-04,13:00:00.839Z,37.753548,-0.58009297,0.004237573,--,--,--,--,--,--,--,--,--,--,--,--,5.0779953,1073742400
2016-02-05,12:42:00.367Z,37.759243,-0.5792308,0.0053050187,--,--,--,--,--,--,--,--,--,--,--,--,23.533997,1073742400
2016-02-06,12:24:01.669Z,37.754333,-0.5839928,0.0018179826,--,--,--,--,--,--,--,--,--,--,--,--,21.925999,1073742400
2016-02-07,12:06:01.192Z,37.751522,-0.58259326,0.004645964,--,--,--,--,--,--,--,--,--,--,--,--,16.447998,1073742432
2016-02-08,13:24:00.208Z,37.75756,-0.5877704,0.004528896,0.0989,0.67480004,0.0013700016,0.002092,0.0026280023,0.0013220012,9.600073e-05,0.40710196,0.40710196,0.0614,--,118.3999,27.467999,1073741888
2016-02-09,13:06:01.507Z,37.75632,-0.5859065,0.0024282348,--,--,--,--,--,--,--,--,--,--,--,--,27.011997,1073742400
2016-02-10,12:48:01.027Z,37.75401,-0.5858168,0.0031150796,--,--,--,--,--,--,--,--,--,--,--,--,23.376,1074790976
2016-02-11,12:30:00.547Z,37.75319,-0.5860375,0.0038535523,--,--,--,--,--,--,--,--,--,--,--,--,27.911999,1073742400
2016-02-12,12:12:00.066Z,37.759457,-0.58272475,0.003461694,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177601
2016-02-13,11:54:01.363Z,37.754215,-0.5824747,0.0021238825,--,--,--,--,--,--,--,--,--,--,--,--,11.127998,1073742432
2016-02-14,13:12:00.375Z,37.756485,-0.5818582,0.0016813234,0.052899998,0.8579,0.0029040016,0.0037019998,0.0043659993,0.0028580017,0.00038800016,0.65902156,0.65902156,0.0832,0.00026199967,150.6001,29.503998,64
2016-02-15,12:54:01.669Z,37.754795,-0.5788398,0.004824831,0.26839998,0.19630003,0.0034760013,0.0035619996,0.0036379993,0.0019920021,0.00020800158,0.4726185,0.4726185,0.0676,1.5996397e-05,105.6001,29.821999,1048896
2016-02-16,12:36:01.178Z,37.755524,-0.582368,0.0012527845,0.0413,1.0045,0.0027859993,0.0028880015,0.0030380003,0.0016920008,8.200109e-05,0.48734808,0.48734808,0.069,1.1995435e-05,109.6001,29.986,536870976
2016-02-17,12:18:00.681Z,37.751804,-0.5840783,0.0043165283,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177345
2016-02-18,12:00:00.185Z,37.75861,-0.58713853,0.0044392524,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
