date,time,lat,lon,dist,aot_862,angstrom,Rrs_410,Rrs_443,Rrs_486,Rrs_551,Rrs_671,chlor_a,chl_ocx,Kd_490,pic,poc,par,l2_flags
2016-01-01,12:00:00.747Z,37.70638,-0.7794706,0.005552971,--,--,--,--,--,--,--,--,--,--,--,--,16.439999,1610613344
2016-01-02,13:18:01.567Z,37.71343,-0.78014034,0.0015561245,0.078899994,0.8705001,-0.00091800094,0.0006520003,0.002142001,0.005635999,0.0013139993,35.31123,35.31123,2.4414,--,--,18.893997,1073744192
2016-01-03,13:00:01.108Z,37.71247,-0.7807422,0.0011435491,--,--,--,--,--,--,--,--,--,--,--,--,16.511997,1073742400
2016-01-04,12:42:00.646Z,37.708252,-0.7828843,0.004837292,--,--,--,--,--,--,--,--,--,--,--,--,2.593998,1074790976
2016-01-05,12:24:00.186Z,37.71347,-0.77616847,0.0038887737,--,--,--,--,--,--,--,--,--,--,--,--,18.637997,1610613312
2016-01-06,12:06:01.506Z,37.707355,-0.779439,0.004579726,--,--,--,--,--,--,--,--,--,--,--,--,7.9959984,1073742432
2016-01-07,13:24:00.544Z,37.71091,-0.7781955,0.001845642,--,--,--,--,--,--,--,--,--,--,--,--,18.859997,1073742400
2016-01-08,13:06:00.086Z,37.712357,-0.7755597,0.0041996324,0.033299997,0.7701,6.400049e-05,0.0013100021,0.0026939996,0.0062160008,0.0017360002,21.651648,21.651648,1.4216,--,--,19.671997,1073744192
2016-01-09,12:48:01.404Z,37.71389,-0.77592796,0.004285982,0.037299998,0.5890001,0.0017520003,0.0023059994,0.0035180002,0.0067140013,0.002014,11.105416,11.105416,0.7186,--,610.1997,19.761997,1610615104
2016-01-10,12:30:00.939Z,37.713795,-0.7846235,0.005231647,--,--,--,--,--,--,--,--,--,--,--,--,9.873997,1073742400
2016-01-11,12:12:00.477Z,37.71306,-0.77583426,0.004064029,--,--,--,--,--,--,--,--,--,--,--,--,19.022,1610613312
2016-01-12,11:54:00.010Z,37.708927,-0.7860105,0.0069530406,--,--,--,--,--,--,--,--,--,--,--,--,--,1342177633
2016-01-13,13:12:00.817Z,37.71508,-0.77860886,0.0033504588,--,--,--,--,--,--,--,--,--,--,--,--,20.405998,1073742400
2016-01-14,12:54:00.349Z,37.71087,-0.77518827,0.0046700225,--,--,--,--,--,--,--,--,--,--,--,--,20.348,1073742400
2016-01-15,12:36:01.663Z,37.714977,-0.7752778,0.0054036384,--,--,--,--,--,--,--,--,--,--,--,--,3.6399956,1073742400
2016-01-16,12:18:01.199Z,37.71508,-0.7792763,0.0031882396,0.0316,0.59720004,0.00052399933,0.0015939996,0.0030480027,0.0065300018,0.0023000017,16.55668,16.55668,1.0722,--,868.6001,20.983997,1610615104
2016-01-17,12:00:00.733Z,37.714756,-0.7776367,0.0035247304,--,--,--,--,--,--,--,--,--,--,--,--,21.231998,1610613344
2016-01-18,13:18:01.537Z,37.70893,-0.7845876,0.005700359,0.036399998,1.1198001,-0.00013199821,0.0012979992,0.0029000007,0.0067300014,0.0017479993,22.078907,22.078907,1.4518,--,--,21.272,1073744192
2016-01-19,13:00:01.067Z,37.713913,-0.7806528,0.0021882402,--,--,--,--,--,--,--,--,--,--,--,--,20.895996,1073742400
2016-01-20,12:42:00.598Z,37.712624,-0.7767622,0.003055794,0.1354,0.11950016,-0.00024399906,0.000114001334,0.0006720014,0.0020520017,0.0005820021,62.694805,62.694805,4.808,--,--,21.693996,1610613056
