date,time,lat,lon,dist,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,chl_ocx,Kd_490,pic,poc,ipar,nflh,par,l2_flags
2016-01-01,10:10:00.760Z,37.75407,-0.76507527,0.012736635,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.938,1073742688
2016-01-02,10:55:01.951Z,37.75089,-0.74845344,0.0043575354,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.727997,1073742656
2016-01-03,11:35:01.805Z,37.751595,-0.7508721,0.0021484594,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.862,1073742416
2016-01-04,10:40:01.368Z,37.75358,-0.7534265,0.0029874702,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.8079987,1073742416
2016-01-05,11:25:01.081Z,37.748512,-0.76208967,0.009529205,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.383999,1610613504
2016-01-06,10:30:00.643Z,37.75005,-0.7584977,0.0057251784,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.182,1073742416
2016-01-07,11:10:01.972Z,37.74543,-0.7534291,0.0052632987,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.873997,1073742352
2016-01-08,10:15:01.535Z,37.755856,-0.7622715,0.010800638,0.119399995,-0.15129995,-0.0017099977,0.0005920008,0.0017360002,0.0025219992,0.005412001,0.0064520016,0.0064579993,0.002084002,0.0014399998,0.0016680025,42.352913,42.352913,3.856,--,--,0.0008513,0.2427249,21.739998,1078462784
2016-01-09,11:00:01.248Z,37.75296,-0.74900794,0.0044412366,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.745998,1073742416
2016-01-10,10:05:00.812Z,37.74633,-0.7623786,0.010505765,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.225998,1073742384
2016-01-11,10:45:00.664Z,37.753803,-0.7468042,0.006775791,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.092,1073742416
2016-01-12,11:30:01.852Z,37.755276,-0.751198,0.0048910505,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.401997,1610613568
2016-01-13,10:35:01.413Z,37.746693,-0.7550414,0.004551018,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.505997,1073742336
2016-01-14,11:20:01.130Z,37.75401,-0.75332874,0.003393813,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.693996,1610613312
2016-01-15,10:25:00.693Z,37.748966,-0.74507076,0.007916475,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.5459976,1073742352
2016-01-16,11:05:00.545Z,37.752407,-0.7560522,0.0036894009,0.0774,0.2183001,0.00065800175,0.001538001,0.003316,0.003970001,0.0068919994,0.0075980015,0.007348001,0.0031680018,0.0023539998,0.0024260022,14.1530075,14.1530075,0.9568,--,--,0.0010269,0.33333504,23.008,1610615104
2016-01-17,10:10:01.585Z,37.75007,-0.75923836,0.006460372,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.253998,1073742688
