date,time,lat,lon,dist,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,chl_ocx,Kd_490,pic,poc,ipar,nflh,par,l2_flags
2016-01-01,13:25:00.915Z,37.65639,-0.7803535,0.0030799713,0.14549999,0.7802,-0.0005120002,0.00042400137,0.0017080009,0.002596002,0.005818002,0.0072019994,0.0072140023,0.0017159991,0.0014839992,0.0016699992,58.185177,58.185177,--,--,--,0.0008818,0.40770996,20.231998,1073744192
2016-01-02,12:30:01.802Z,37.66108,-0.7915917,0.0132391015,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.299999,1073742416
2016-01-03,13:15:01.243Z,37.657772,-0.77734894,0.0016232594,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.385998,1073742416
2016-01-04,12:20:00.652Z,37.662518,-0.78905195,0.011127045,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.6399956,1073742448
2016-01-05,13:00:01.715Z,37.65897,-0.77302814,0.0055094818,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.865997,1073742656
2016-01-06,13:45:01.155Z,37.66045,-0.7852372,0.0068821954,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.441998,1073742416
2016-01-07,12:50:00.564Z,37.659554,-0.77037334,0.008191387,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.55,1610613568
2016-01-08,13:35:01.481Z,37.663406,-0.77343094,0.0068244813,0.0308,0.9043001,-0.0003019981,0.0006440021,0.0015220009,0.0023219995,0.0051760003,0.006232001,0.0062579997,0.0017319992,0.001472,0.0016859993,51.033527,51.033527,5.0418,--,--,0.0009461,0.44443,21.045998,1073744192
2016-01-09,12:40:00.890Z,37.65682,-0.7700768,0.008707221,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.745998,1610613568
2016-01-10,13:20:01.953Z,37.658554,-0.7834427,0.0049165236,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.8379974,1073742416
2016-01-11,12:25:01.361Z,37.647224,-0.7902599,0.016530067,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742098
2016-01-12,13:10:00.800Z,37.657703,-0.7798901,0.0017921429,0.045599997,0.64400005,0.0005220026,0.0013319999,0.002642002,0.0032940023,0.0060220025,0.0070159994,0.0070440024,0.0022919998,0.0018739998,0.0020400025,21.043049,21.043049,1.5302,--,--,0.001027,0.42351997,21.633999,1610615104
2016-01-13,13:50:01.860Z,37.664803,-0.76912564,0.011120585,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.867996,1073742656
2016-01-14,12:55:01.275Z,37.656693,-0.7776406,0.0023624403,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.605999,1073742416
2016-01-15,13:40:00.715Z,37.654648,-0.77917176,0.004277877,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.803997,1073742416
2016-01-16,12:45:01.599Z,37.659824,-0.77806807,0.0010558246,0.0643,0.2939,0.0008620024,0.0026140027,0.004130002,0.0052819997,0.009142,0.010701999,0.011038002,0.009762,0.0083880015,0.008382,17.453165,17.453165,1.2204,--,882.3999,0.0010864,0.61408997,22.441998,1610615104
2016-01-17,13:25:01.175Z,37.656025,-0.78404343,0.0062019536,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.443996,1073742656
2016-01-18,12:30:00.583Z,37.666546,-0.77489316,0.008489269,0.031799998,0.6294,0.0016680025,0.002204001,0.0031860024,0.003998,0.006646,0.0074440017,0.0074700005,0.0032920018,0.0024900027,0.0025160015,12.81646,12.81646,0.856,--,717.1997,0.0011213,0.24986506,22.767998,1610615104
2016-01-19,13:15:01.494Z,37.659996,-0.77864486,0.0011229123,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.801998,1073742416
2016-01-20,12:20:00.900Z,37.663486,-0.7670994,0.012330893,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.385998,1610613600
2016-01-21,13:00:01.962Z,37.662956,-0.7756822,0.004977787,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.485996,1073742416
2016-01-22,13:45:01.399Z,37.663963,-0.7712423,0.008891985,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.503998,1073742416
2016-01-23,12:50:00.803Z,37.662643,-0.7764409,0.0043091737,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.575996,1073742416
2016-01-24,13:35:01.716Z,37.658264,-0.77029496,0.008264744,0.0663,1.7775,-0.0007499978,0.00036400184,0.0015240014,0.002381999,0.005341999,0.006268002,0.0064040013,0.001538001,0.0013800003,0.001480002,47.248116,47.248116,4.5076,--,--,0.0010175001,0.26678002,24.033997,1073744192
2016-01-25,12:40:01.120Z,37.654827,-0.7778483,0.004109306,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.607998,1073742416
2016-01-26,13:20:00.702Z,37.65983,-0.7812363,0.0028616746,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.1659966,1073742416
2016-01-27,12:25:01.583Z,37.66851,-0.772655,0.011285994,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.647999,1610613568
2016-01-28,13:10:01.017Z,37.65664,-0.78346103,0.0054094056,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.353996,1073742656
2016-01-29,13:50:00.598Z,37.652943,-0.7914136,0.014178957,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2016-01-30,12:55:01.480Z,37.658665,-0.7771326,0.001420441,0.1363,1.1637,7.399917e-05,0.00070400164,0.0015100017,0.0020940006,0.0044599995,0.005346,0.0054100007,0.0013100021,0.000971999,0.0010640025,41.917088,41.917088,3.8002,--,--,0.001134,0.21442008,25.845997,1610613056
2016-01-31,13:40:00.915Z,37.661343,-0.7752343,0.0041206484,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.425999,1073742416
2016-02-01,12:45:01.798Z,37.665936,-0.77443093,0.008164714,0.0324,1.1505,0.0014839992,0.0019780025,0.0026479997,0.0030480027,0.005090002,0.005798001,0.0057540014,0.0018980019,0.0013960004,0.001476001,13.854499,13.854499,0.93399996,--,613.7998,0.0012324001,0.24714494,26.48,1610615104
2016-02-02,13:25:01.384Z,37.656475,-0.7749296,0.004334521,0.0906,0.7027,0.00039800256,0.0015459992,0.0025440007,0.0031259991,0.0058399998,0.0068299994,0.006926,0.0020980015,0.001658,0.0017540008,23.175207,23.175207,1.7254,--,943.6001,0.0011457,0.29576504,26.809998,1073744192
