date,time,lat,lon,dist,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,chl_ocx,Kd_490,pic,poc,ipar,nflh,par,l2_flags
2021-09-17,12:50:01.886Z,37.812866,-0.78657746,0.00095282967,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45.258,1073742416
2021-09-18,13:35:01.318Z,37.81556,-0.788998,0.004210445,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742098
2021-09-19,12:40:00.718Z,37.809013,-0.79174286,0.007304026,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44.264,1611661904
2021-09-20,13:20:01.773Z,37.8147,-0.79110616,0.0057203947,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742098
2021-09-21,12:25:01.175Z,37.81406,-0.77481216,0.010875008,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42.692,1610613328
2021-09-22,13:10:00.607Z,37.814754,-0.78379893,0.002525851,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24.357998,1074790992
2021-09-23,13:50:01.659Z,37.811245,-0.7882285,0.0031421457,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40.458,1073742416
2021-09-24,12:55:01.056Z,37.81599,-0.78002256,0.0063510803,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41.598,1074790992
2021-09-25,13:40:01.964Z,37.817818,-0.7874358,0.0051211836,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2021-09-26,12:45:01.363Z,37.81633,-0.7861462,0.0033462301,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2021-09-27,13:25:00.940Z,37.810875,-0.7826518,0.003677956,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41.724,1073742416
2021-09-28,12:30:01.821Z,37.815517,-0.78835773,0.0036909957,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2021-09-29,13:15:01.252Z,37.8142,-0.78768927,0.00236621,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40.128,1073742416
2021-09-30,12:20:00.651Z,37.82057,-0.770318,0.017078685,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742386
2021-10-01,13:00:01.706Z,37.814697,-0.7871434,0.002252121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073742354
2021-10-02,13:45:01.139Z,37.81403,-0.79125893,0.0057108714,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37.51,1073742416
2021-10-03,12:50:00.541Z,37.813347,-0.7819387,0.0037130702,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39.645996,1074791232
2021-10-04,13:35:01.452Z,37.810463,-0.7766421,0.009352562,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29.897999,1073742416
2021-10-05,12:40:00.853Z,37.80911,-0.7792093,0.0075260047,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39.474,1610613568
2021-10-06,13:20:01.901Z,37.816708,-0.7799043,0.0068153786,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,38.054,1073742416
