date,time,lat,lon,dist,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,chl_ocx,Kd_490,pic,poc,ipar,nflh,par,l2_flags
2016-01-01,13:25:00.915Z,37.69283,-0.80693865,0.0051320638,0.087,1.0091001,0.0012780018,0.0017620027,0.0027780011,0.003386002,0.0063580014,0.0075400025,0.0075860023,0.0019199997,0.0013820007,0.0015400015,24.890242,24.890242,1.8886,--,915.6001,0.0008977,0.36504006,20.175999,1073744192
2016-01-02,12:30:01.802Z,37.691307,-0.8105046,0.004410899,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.787998,1073742416
2016-01-03,13:15:01.243Z,37.69897,-0.8166495,0.006359861,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.015999,1073742416
2016-01-04,12:20:00.652Z,37.697483,-0.81175417,0.0019001764,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.0319977,1073742448
2016-01-05,13:00:01.715Z,37.700912,-0.80918324,0.005633734,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.973999,1073742656
2016-01-06,13:45:01.155Z,37.698803,-0.8168152,0.006418054,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.681999,1073742416
2016-01-07,12:50:00.564Z,37.69552,-0.8163088,0.00509118,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.985996,1073742416
2016-01-08,13:35:01.481Z,37.692955,-0.813462,0.0035133366,0.0506,0.56850004,-0.0007079989,0.00028200075,0.001228001,0.0022180006,0.005174,0.0063000023,0.0064060017,0.0018559992,0.0014679991,0.0017060004,63.655632,63.655632,--,--,--,0.0009411,0.47757995,21.023998,1073744196
2016-01-09,12:40:00.890Z,37.70195,-0.8127782,0.0064806496,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.174,1610613568
2016-01-10,13:20:01.953Z,37.692905,-0.8155919,0.0051674633,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.3899956,1073742416
2016-01-11,12:25:01.361Z,37.692486,-0.8086667,0.004073121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.078,1610613328
2016-01-12,13:10:00.800Z,37.699333,-0.80728126,0.0053856606,0.21689999,-0.15839982,-0.0009839982,-0.00032399967,0.0010460019,0.0014340021,0.0044439994,0.005511999,0.0055599995,0.0008580014,0.0004200004,0.000314001,--,--,--,--,--,0.0009942,-0.36408997,21.605999,1617428804
2016-01-13,13:50:01.860Z,37.69271,-0.80610853,0.0059006703,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.871998,1073742656
2016-01-14,12:55:01.275Z,37.693474,-0.8093435,0.0028805214,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.769997,1073742656
2016-01-15,13:40:00.715Z,37.69223,-0.81118584,0.0034295786,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.537998,1073742416
2016-01-16,12:45:01.599Z,37.696392,-0.8186831,0.0074993665,0.058399998,0.049299955,0.00095400214,0.0019120015,0.0030940026,0.0038340017,0.0068139993,0.0077960007,0.0077139996,0.0033500008,0.0024980009,0.0025480017,17.710743,17.710743,1.2418,--,871.6001,0.0010915,0.26805496,22.349998,1610615104
2016-01-17,13:25:01.175Z,37.693707,-0.81226516,0.002215388,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.584,1073742656
2016-01-18,12:30:00.583Z,37.6871,-0.81600565,0.009807304,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.758,1610613568
